"きょうり";"kyouri";"tempat lahir; kota asal ; doktrin ; hati seseorang; pikiran seseorang (perasaan, dada)"
"強烈";"kyouretsu";"kuat; intens; berat"
"共和";"kyouwa";"republik; kooperatif"
"曲";"kyoku ; kuma ; maga ; kuse";"komposisi; karya musik; lagu; trek (dalam rekaman), tune; melodi; udara, kenikmatan; seru; minat; kesenangan ; sudut; istirahat, teduh; bayangan; area gelap, lingkaran hitam (di bawah mata); cincin gelap, bayangan; gradasi, kumadori; gaya riasan kabuki yang digunakan untuk peran kekerasan ; kejahatan; bencana ; segmen panjang dari drama noh yang membentuk highlight musiknya, salah; tidak pantas; tidak senonoh"
"局限";"kyokugen";"membatasi; melokalisir"
"極端";"kyokutan";"ekstrim; ekstremitas"
"居住";"kyojuu";"tempat tinggal"
"拒絶";"kyozetsu";"penolakan"
"拒否";"kyohi";"penolakan; penyangkalan; memveto"
"許容";"kyoyou";"izin; uang saku; penerimaan; toleransi; maaf"
"距離";"kyori";"jarak; jangkauan"
"寄与";"kiyo";"kontribusi; melayani"
"清らか";"kiyoraka";"membersihkan; murni; suci"
"気楽";"kiraku";"riang; nyaman, santai; selamat-pergi-beruntung"
"きらびやか";"kirabiyaka";"sangat indah; mencolok; mempesona; homo; megah"
"桐";"kiri";"paulownia (Paulownia tomentosa); pohon permaisuri; pohon sarung tangan rubah"
"切り";"kiri";"akhir; menyelesaikan; berhenti, batas, tanggal pengiriman (kontrak berjangka), akhir (dari lagu noh); akhir suatu tindakan (dalam jōruri atau kabuki); penampilan terakhir hari ini (di vaudeville), penghitung untuk irisan (khususnya irisan tebal); counter untuk pemotongan (misalnya ikan, daging), saja; baru saja, sejak; setelah, sisa (dalam keadaan tertentu)"
"切り替える";"kirikaeru";"Untuk mengganti; untuk menukar; untuk mengubah; untuk memperbaharui; untuk menekan tombol; untuk menggantikan; untuk beralih"
"気流";"kiryuu";"arus atmosfer; arus udara; aliran udara"
"奇麗";"kirei";"cantik; adil, bersih; jernih; murni; rapi, sepenuhnya"
"切れ目";"kireme";"celah; merusak; keretakan, jeda; selang; interupsi, potong; irisan; takik; skor, akhir"
"極めて";"kiwamete";"sangat; secara meyakinkan"
"きん";"kin";"jamur, kuman; bakteri; basil ; emas (logam), emas (warna), emas (medali); juara pertama (hadiah), sesuatu yang sangat berharga; sesuatu yang emas (misalnya diam), uang; koin emas, jumlah (uang), Jumat, karat (ukuran kemurnian emas); karat, logam (fase keempat Wu Xing), Dinasti Jin (dari Tiongkok; 1115-1234); dinasti dagu; Dinasti Jurchen, jendral emas, testis ; serbet; kain ; larangan (misalnya merokok); larangan ; qin (sitar Cina senar 7); guqin ; lonceng tembaga atau besi terbalik berbentuk seperti mangkuk (dibunyikan saat membaca sutra) ; otot ; setara, rata, adil; semuanya juga ; tegang, kencang; tegas, aman ; bijaksana, hati-hati; penuh perhatian ; bijaksana, penuh hormat, kaku ; bersukacitalah, bukalah hatimu ; permata ; menegur ; lihat, bertemulah dengan ; berlumuran darah ; sama, poin penting ; kelaparan ; kerabat; tajam; satuan berat tradisional, 600g, pon (satuan berat), roti (roti)"
"近眼";"kingan ; chikame";"rabun jauh; lamur"
"緊急";"kinkyuu";"urgensi; keadaan darurat"
"きんきん";"kinkin";"segera; tak lama kemudian; dalam waktu dekat, dekat (pada); di dekat; di dekat sini ; melengking; tajam; bunyi gemerincing; terdengar seperti logam, tajam (nyeri, misalnya sakit kepala, sakit telinga), sedingin es; sangat dingin ; hanya; tidak lebih dari"
"金庫";"kinko ; kanegura";"aman; peti besi; kotak uang; kubah; ruang kuat, penyimpanan; kantor kas; Perbendaharaan; penyedia dana ; rumah harta karun; perbendaharaan, pendukung keuangan; pelindung; Pengelola Keuangan; penyokong"
"均衡";"kinkou";"keseimbangan"
"近郊";"kinkou";"pinggiran kota; lingkungan sekitar (sebuah kota); daerah sekitar; lingkungan"
"近視";"kinshi";"lamur; rabun jauh"
"禁じる";"kinjiru";"melarang"
"禁ずる";"kinzuru";"melarang; menekan"
"勤勉";"kinben";"rajin"
"勤務";"kinmu";"melayani; tugas; bekerja"
"禁物";"kinmotsu";"hal yang harus (hati-hati) dihindari; tidak tidak; hal yang pastinya tidak boleh dilakukan; sesuatu yang dilarang; tabu"
"勤労";"kinrou";"tenaga kerja; pengerahan tenaga; pelayanan yang rajin"
"議案";"gian";"rancangan undang-undang; mengukur, item agenda"
"戯曲";"gikyoku";"drama; mainkan, opera Cina"
"議決";"giketsu";"resolusi; keputusan; Pilih"
"議事堂";"gijidou";"aula pertemuan; gedung parlemen; membangun pola makan; gedung DPR; aula kongres"
"犠牲";"gisei ; ikenie";"pengorbanan, korban, pengorbanan (kepada dewa) ; (hidup) pengorbanan, korban; kambing hitam"
"偽造";"gizou";"pemalsuan; pembuatan"
"議題";"gidai";"topik diskusi; Jadwal acara"
"技能";"ginou";"keterampilan teknis; kemampuan; kapasitas"
"逆転";"gyakuten";"(tiba-tiba) perubahan; kemunduran; berputar; datang dari belakang (bisbol)"
"業";"gyou ; gou ; waza";"bekerja; bisnis; perusahaan; agensi, studi ; karma, akibat karma seseorang; takdir, temperatur yang tidak terkendali ; akta; bertindak; bekerja; pertunjukan"
"行";"gyou ; kou";"baris (teks); baris; syair, carya (pertapaan), samskara (formasi), gaya semi kursif (penulisan aksara Cina); gaya berlari ; pergi; bepergian; perjalanan, tindakan; aksi, bank, konter untuk bank, konter untuk kelompok atau pesta orang, jenis syair Tiongkok klasik (biasanya sebuah epik dari zaman Tang dan seterusnya), distrik perbelanjaan (dari pedagang serupa; di zaman Sui dan Tang), para pedagang guild (pada periode Tang)"
"業者";"gyousha";"pedagang; Seorang pebisnis; perusahaan; penjual; pemasok; pabrikan; pembuat; kontraktor, sesama pedagang; orang-orang dalam perdagangan yang sama"
"行政";"gyousei";"administrasi; pemerintahan; otoritas"
"業績";"gyouseki";"pencapaian; pertunjukan; hasil; bekerja; kontribusi"
"業務";"gyoumu";"bisnis; urusan; tugas; bekerja; prosedur; tindakan; fungsi; operasi bisnis; operasional"
"漁船";"gyosen";"perahu Memancing"
"漁村";"gyoson";"desa nelayan"
"義理";"giri";"tugas; kesadaran mengabdi; menghormati; kesopanan; hutang budi; kewajiban sosial, mertua; hubungan karena pernikahan"
"疑惑";"giwaku";"ragu; kekhawatiran; ketidakpercayaan; kecurigaan"
"吟味";"ginmi";"pemeriksaan ketat; penyelidikan yang cermat; seleksi yang cermat; pertanyaan; pengawasan; pengujian, penyelidikan suatu kejahatan; menyelidiki kesalahan seseorang, pemenang (dari putaran terbanyak, misalnya permainan penuh), membaca dan mengapresiasi puisi tradisional"
"区";"ku";"bangsal; wilayah; kota (di Tokyo), distrik (misalnya pemilu); bagian; zona (misalnya pos)"
"食い違う";"kuichigau";"tidak cocok (misalnya pada jahitannya); tidak menyatu dengan benar (roda gigi), berbeda (misalnya pendapat); untuk berbenturan; berada dalam konflik (misalnya dengan fakta); untuk menjalankan counter (ke); menjadi tidak konsisten (dengan); menjadi kontradiktif"
"空間";"kuukan ; akima";"ruang angkasa; ruang; ruang udara ; lowongan; ruangan untuk disewakan atau disewakan"
"空腹";"kuufuku";"perut kosong; kelaparan"
"区画";"kukaku";"divisi; bagian; kompartemen; memblokir; merencanakan; partisi; batas"
"区間";"kukan";"bagian (lintasan, dll.); segmen; dimensi, interval"
"茎";"kuki ; nakago";"tangkai ; inti, tang (pedang, dll.), tengah sarang kotak"
"区切り";"kugiri";"tanda baca; berhenti sebentar; persimpangan, akhir; (tempat untuk) berhenti"
"潜る";"kuguru ; moguru ; muguru";"untuk tenggelam; untuk lewat di bawah; untuk melewati, menyelam (ke dalam atau di bawah air), untuk menghindari; untuk berkeliling; untuk lolos, untuk bertahan hidup; untuk mengatasinya ; untuk menyelam (ke dalam atau di bawah air), untuk masuk ke bawah; untuk masuk ke; untuk merayap ke dalam; untuk merangkak ke bawah; untuk mengubur diri sendiri; untuk menggali ke dalam; untuk menggali diri sendiri; untuk meringkuk di bawah, untuk menyembunyikan diri (khususnya dari pemerintah); untuk menyembunyikan diri; untuk pergi ke bawah tanah"
"くさぐさ";"kusagusa";"bermacam-macam; berbagai; semua jenis; banyak; beragam"
"くしゃみ";"kushami";"bersin, diucapkan dua kali sebagai respons terhadap seseorang yang bersin sebagai jimat melawan kematian dini"
"くじびき";"kujibiki";"lotre; banyak yang ditarik"
"くすぐったい";"kusuguttai";"geli, memalukan"
"くたびれる";"kutabireru";"menjadi lelah; menjadi kelelahan, menjadi letih; menjadi babak belur (karena penggunaan yang lama), menjadi lelah (melakukan); untuk merasa muak"
"下らない";"kudaranai";"remeh; tidak penting; tidak layak untuk diganggu; tidak berguna, bodoh; tidak masuk akal; absurd; konyol"
"口ずさむ";"kuchizusamu";"bersenandung (sebuah lagu); bernyanyi untuk diri sendiri; untuk bersenandung"
"くちばし";"kuchibashi";"paruh; tagihan"
"朽ちる";"kuchiru";"menjadi busuk; membusuk, mati dalam ketidakjelasan, dilupakan seiring berjalannya waktu"
"くっきり";"kukkiri";"jelas (menonjol); jelas; sangat lega; dengan berani"
"屈折";"kussetsu";"pembengkokan; melengkung; memutar; berputar; berkelok-kelok, melengkung (perasaan, logika, dan lain-lain); distorsi; puntiran, refraksi, pembelokan"
"くっ付く";"kuttsuku";"untuk dipatuhi; untuk melekat pada, untuk tetap dekat; untuk ikut serta, terlibat; menjadi kental dengan; menjadi intim"
"くっ付ける";"kuttsukeru";"untuk melampirkan; untuk tetap bersatu; untuk menempelkan; untuk merekatkan, untuk disatukan; untuk menempatkan berdampingan, untuk membuat seseorang menikah"
"覆す";"kutsugaesu";"untuk membalikkan; terbalik; untuk mengecewakan, untuk menggulingkan (pemerintah dll.), untuk membalikkan (keputusan dll.); untuk menyangkal (teori yang sudah mapan, dll.); untuk mengesampingkan"
"諄い";"kudoi";"ulang; bertele-tele; membosankan; panjang lebar; berkeras; mendesak, berat (rasa); (terlalu) kaya; kuat; menjemukan, mencolok (warna, desain, dll.); keras"
"首飾り";"kubikazari";"kalung; seorang yg mencekik"
"首輪";"kubiwa";"kerah (hewan), kalung; seorang yg mencekik"
"組み合わせ";"kumiawase";"kombinasi; bermacam-macam; set, pencocokan (dalam kontes); berpasangan, kombinasi"
"組み合わせる";"kumiawaseru";"untuk bergabung bersama; untuk menggabungkan; untuk bergabung"
"組み込む";"kumikomu";"untuk memasukkan; untuk menggabungkan; untuk memotong (mencetak)"
"蔵";"kura ; zou";"gudang; gudang di bawah tanah; majalah; lumbung padi; turun; tempat penyimpanan; Perbendaharaan; tangga berjalan ; milik; kepemilikan, Tibet; orang Tibet"
"来る";"kuru ; kitaru";"akan datang (secara spasial atau temporal); untuk mendekati; untuk tiba, untuk kembali; untuk melakukan... dan kembali, menjadi; untuk menjadi; mendapatkan; untuk tumbuh; untuk melanjutkan, berasal dari; disebabkan oleh; untuk berasal dari, untuk datang ke (yaitu "ketika berbicara tentang bayam...") ; berikutnya (misalnya, "April mendatang"); akan datang, akan datang; untuk tiba; karena"
"苦しめる";"kurushimeru";"untuk menyiksa; kesakitan; untuk menimbulkan rasa sakit (fisik); untuk menyakiti, melecehkan; menyebabkan rasa sakit (emosional); untuk menimpa; untuk kesusahan; mengganggu; untuk masalah; untuk tunggul; membingungkan"
"包む";"kurumu ; tsutsumu";"untuk menyelesaikan; untuk berkemas; untuk melakukan; untuk menutupi; untuk berpakaian ; untuk menyelesaikan; untuk berkemas; untuk menggabungkan; untuk melakukan, untuk menutupi; untuk menyelimuti; menelan, menyembunyikan (perasaan); menyembunyikan, memberi (uang dalam amplop; sebagai hadiah pernikahan, persembahan pemakaman, dll.)"
"呉れ呉れも";"kureguremo";"sungguh-sungguh, berulang kali; lagi dan lagi"
"呉れる";"kureru";"memberi; membiarkan (seseorang) harus, memberi, melakukan untuk seseorang; untuk bersusah payah melakukan, melakukan hal yang merugikan seseorang"
"玄人";"kurouto ; kuroto";"pakar; profesional; menguasai; penikmat, wanita dalam bisnis kehidupan malam; demimondaine; geisha dan pelacur"
"黒字";"kuroji";"(berada di) yang hitam; kelebihan, huruf hitam"
"君主";"kunshu";"penggaris; raja; berdaulat"
"愚痴";"guchi";"keluhan kosong; menggerutu, moha (ketidaktahuan, kebodohan)"
"ぐっと";"gutto";"Tiba-tiba; sekaligus; dalam sekali jalan; dengan brengsek; dengan sekali teguk, banyak; sangat banyak, dengan tegas; dengan usaha; rapat; memberikan tekanan, sepenuhnya (misalnya kehilangan), dalam-dalam (misalnya tergerak)"
"ぐらい";"gurai";"sekitar; tentang; atau lebih, sampai (kira-kira) sejauh; (hampir) cukup itu; sehingga...; setidaknya, sebagai... sebagai...; menyukai"
"群";"gun ; mura";"kelompok; kerumunan; kawanan; band, grup ; mengumpulkan"
"軍";"gun ; ikusa";"tentara; pasukan bersenjata; pasukan, otoritas militer, tim; kelompok; rombongan ; perang; pertarungan; kampanye; melawan, pasukan; kekuatan"
"軍艦";"gunkan";"kapal perang"
"群集";"gunshuu";"kerumunan; masyarakat; kelompok; kawanan; mengumpulkan; perakitan"
"軍事";"gunji";"urusan militer"
"軍備";"gunbi";"persenjataan; persiapan militer"
"軍服";"gunpuku";"seragam militer"
"けい";"kei";"ringan (misalnya pesawat terbang, truk), kendaraan bermotor ringan (hingga 660cc dan 64bhp); mobil kei ; ibukota kekaisaran (khususnya Kyoto), kata terakhir dari puisi iroha, 10^16; 10.000.000.000.000.000; sepuluh kuadriliun ; Yang mulia; Tuan, menteri negara (di bawah sistem ritsuryō), Anda (mengacu pada seseorang yang berstatus lebih rendah) ; penalti; kalimat; hukuman ; sistem; garis keturunan; kelompok, akibat, sistem (rentang strata yang sesuai dengan periode waktu tertentu), (taksonomi) rangkaian ; rencana, meter; alat pengukur, (dalam) total; jumlah dari) ; ksatria ; diameter ; menghormati ; kamu, Tuan, kakak laki-laki; kakak ; qing (Satuan luas tanah Cina sama dengan 100 mu) ; Rasi bintang "Kaki" Tiongkok (salah satu dari 28 rumah besar) ; membentuk; tegang, kata sifat; kata sifat-i (dalam bahasa Jepang) ; batu terdengar; penyakit kudis; lonceng Tiongkok kuno berbentuk seperti chevron ('v' terbalik), asal. dari batu, yang sekarang sering berupa logam, di Jepang terutama digunakan di kuil Buddha ; aturan; (diperintah) garis, garis (di papan go, papan shogi, dll.) ; pemandangan; melihat; pemandangan indah, penghitung adegan (dalam drama) ; lungsin (menenun), bujur, kitab suci; sutra, trans- ; penjaga, jaga; waspada, alarm ; akta, kontrak, obligasi; mengukir ; membuka; mulai; menjelaskan ; untuk mengatur (meja); untuk memasang, melengkapi; untuk meletakkan (fondasi) ; memimpin dengan tangan, mengambil; membawa ; lanjutkan, pertahankan ; selamat, rayakan ; membangunkan; sadar ; memeriksa, menyelidiki; menunda ; kuat, pantang menyerah, tangguh, perkasa ; pasang, sambungkan, satukan, kencangkan ; ayam ; pemenggalan ; menyembunyikan kandang radikal (no. 23) ; suara anak menjilat, suara anak tertawa ; moncong, kepala babi radikal (no. 58) ; varian radikal kepala babi (no. 58) ; lembah ; sendirian, tanpa keluarga, khawatir ; permata merah, permata yang indah ; mengalami kram ; lambang pada spanduk ; batuk ; jalur"
"刑";"kei";"penalti; kalimat; hukuman"
"系";"kei";"sistem; garis keturunan; kelompok, akibat, sistem (rentang strata yang sesuai dengan periode waktu tertentu), (taksonomi) rangkaian"
"経過";"keika";"lorong waktu); berlalu; selang, kemajuan; perkembangan; jalannya (peristiwa), transit"
"警戒";"keikai";"kewaspadaan; peringatan; pencegahan; sedang berjaga-jaga"
"軽快";"keikai";"cahaya (gerakan); gesit; sigap; kenyal, ringan hati; ceria; ringan; lela; santai (misalnya pakaian); berirama (misalnya melodi), berubah menjadi lebih baik (dari suatu penyakit); gejalanya berkurang; pemulihan; penyembuhan"
"契機";"keiki";"peluang, pemicu; menyebabkan"
"計器";"keiki";"meter; mengukur"
"敬具";"keigu";"Dengan hormat; Hormat kami"
"軽減";"keigen";"pengurangan"
"掲載";"keisai";"publikasi (misalnya artikel di surat kabar); membawa (misalnya sebuah cerita); berjalan (misalnya serial); penyisipan (misalnya iklan); pencetakan; posting (misalnya di web)"
"傾斜";"keisha";"kecenderungan; miring; lereng; memiringkan; daftar; mencelupkan; bersandar"
"形勢";"keisei";"kondisi; situasi; prospek"
"形成";"keisei";"pembentukan; cetakan; Cari muka; mengambil bentuk; pemberian formulir untuk, perbaikan (misalnya operasi plastik); penggantian; -plasty"
"軽率";"keisotsu";"ruam; ceroboh; gegabah; lalai"
"形態";"keitai";"membentuk; angka"
"携帯";"keitai ; keetai";"membawa (di tangan atau di tangan), ponsel; telepon selular"
"刑罰";"keibatsu";"hukuman (kriminal); penalti; kalimat"
"経費";"keihi";"pengeluaran; biaya"
"警部";"keibu";"Inspektur Polisi"
"けいべつ";"keibetsu";"cemooh; penghinaan"
"経歴";"keireki";"sejarah pribadi; karier"
"経路";"keiro";"kursus; rute; jalur; saluran, proses; cara"
"汚らわしい";"kegarawashii";"kotor; tidak adil; paria; menjijikkan; tidak menyenangkan; busuk"
"けち";"kechi";"kekikiran; mencubit satu sen; sangat hemat; orang kikir; pelit, lusuh; murah; berkudis; miskin; remeh, kecil; berpikiran sempit; kejam; berpikiran kecil, nasib buruk; pertanda buruk; kemalangan; nasib sial"
"結核";"kekkaku";"TBC; tuberkulosis"
"血管";"kekkan";"pembuluh darah"
"決行";"kekkou";"melakukan (dengan tekad); melaksanakan (misalnya rencana)"
"決算";"kessan";"penyelesaian rekening; menutup rekening; hasil keuangan; pelaporan (akun)"
"決勝";"kesshou";"keputusan sebuah kontes; final (dalam olahraga)"
"結晶";"kesshou";"kristal; kristalisasi, buah (kerja, serikat pekerja, dll.)"
"結成";"kessei";"pembentukan; kombinasi"
"結束";"kessoku";"Persatuan; solidaritas, bundling; mengikat, memakai (pakaian, baju besi, dll.)"
"傑";"ketsu";"yang teratas (misalnya sepuluh besar); terbaik"
"決意";"ketsui";"keputusan; tekad; resolusi"
"決議";"ketsugi";"resolusi; Pilih; keputusan"
"結合";"ketsugou";"kombinasi; Persatuan; mengikat; katenasi; kopel; bergabung, ikatan"
"決断";"ketsudan";"keputusan; tekad"
"欠乏";"ketsubou";"ingin; kekurangan; kelaparan"
"けとばす";"ketobasu";"untuk menendang; untuk memulai; menendang dengan keras, menolak dengan singkat; untuk menolak mentah-mentah"
"けなす";"kenasu";"untuk berbicara buruk tentang; untuk meremehkan"
"気配";"kehai ; kihai";"indikasi; tanda; petunjuk; sensasi; perasaan, nada (pasar)"
"煙たい";"kemutai ; kebutai";"berasap, canggung; merasa tidak nyaman"
"煙る";"kemuru ; keburu";"merokok (misalnya api); untuk mengepulkan asap; membara, menjadi kabur; terlihat redup"
"獣";"kemono ; kedamono ; juu ; shishi";"binatang buas; kasar; satwa ; binatang buas (khususnya yang digunakan untuk diambil dagingnya, seperti babi hutan atau rusa), berburu (hewan seperti babi hutan, rusa, dll.)"
"家来";"kerai";"gaji; rombongan; pelayan"
"けれど";"keredo";"Tetapi; Namun; meskipun"
"件";"ken ; kudari ; kudan";"urusan; perselingkuhan; kasus; barang; subjek, penghitung untuk email (yang diterima), pesan teks, pesan suara, dll., penghitung untuk akun (di situs web, layanan email, dll.) ; jalan; gugus kalimat ; hal tersebut di atas; ucapan; (manusia, kejadian, dll.) yang bersangkutan; yang disebutkan di atas, biasa"
"圏";"ken";"bola; lingkaran; jangkauan; daerah; kategori blok"
"権";"ken";"benar (melakukan sesuatu), otoritas; kekuatan"
"権威";"ken'i";"otoritas; kekuatan; pengaruh"
"兼業";"kengyou";"meneliti sebagai bisnis sampingan; melakukan di samping pekerjaan utama; menjalankan (usaha) sekaligus, usaha sampingan; pekerjaan di samping"
"権限";"kengen";"kekuatan; otoritas; yurisdiksi"
"健在";"kenzai";"dalam keadaan sehat; hidup dan sehat; menjadi kuat"
"懸賞";"kenshou";"menawarkan hadiah; kompetisi hadiah; hadiah"
"検事";"kenji";"jaksa penuntut umum"
"健全";"kenzen";"sehat; suara; baik"
"見地";"kenchi";"sudut pandang"
"賢明";"kenmei";"bijak; masuk akal; disarankan; cerdas; bijaksana"
"倹約";"ken'yaku";"penghematan; ekonomi; kesederhanaan"
"兼用";"ken'you";"multi guna; penggunaan gabungan; kombinasi; melayani dua tujuan"
"権力";"kenryoku";"kekuatan politik; otoritas; pengaruh"
"劇団";"gekidan";"rombongan; perusahaan teater"
"激励";"gekirei";"dorongan; memacu (menyala); bersorak (aktif)"
"月謝";"gessha";"biaya kuliah bulanan"
"げっそり";"gessori";"menjadi berkecil hati; menjadi sedih; menjadi kecil hati; kecewa, tiba-tiba (berat badan turun banyak); tampak kurus; menjadi sangat kurus"
"月賦";"geppu";"angsuran bulanan (angsuran); pembayaran bulanan"
"下品";"gehin";"vulgar; tidak senonoh; kasar; mentah"
"下痢";"geri";"diare"
"原形";"genkei";"bentuk asli; bentuk dasar"
"現行";"genkou";"hadiah; saat ini; dalam operasi"
"原作";"gensaku";"karya asli"
"原子";"genshi";"atom"
"元首";"genshu";"berdaulat; penggaris; kepala Negara"
"原書";"gensho";"dokumen asli (bukan salinan atau adaptasi); buku dalam bahasa aslinya (khususnya bahasa Eropa)"
"減少";"genshou";"mengurangi; pengurangan; menolak"
"元素";"genso";"elemen; unsur kimia, unsur (klasik) (misalnya tanah, air, udara, api), asal; sumber"
"原則";"gensoku";"prinsip; aturan umum, sebagai aturan; pada prinsipnya; secara umum"
"現像";"genzou";"pengembangan (film); pemrosesan fotografi"
"現地";"genchi";"tempat sebenarnya; lokasi sebenarnya; tempat; adegan; lapangan; (di) situs, tempat di mana seseorang tinggal saat ini"
"限定";"gentei";"membatasi; larangan"
"原典";"genten";"teks asli"
"原点";"genten";"titik pangkal; asal; awal, asal (dari sumbu koordinat), titik datum"
"減点";"genten";"pengurangan poin, poin dikurangi"
"現場";"genba ; genjou";"tempat sebenarnya; tempat kejadian (kejahatan, kecelakaan, dll.), (di) lokasi; (di) tanah; (di lapangan; lokasi kerja, lokasi syuting; (film) diatur"
"原爆";"genbaku";"bom atom; Sebuah bom"
"原文";"genbun";"teks asli"
"厳密";"genmitsu";"ketat; menutup; tepat; teliti"
"原油";"gen'yu";"minyak mentah"
"言論";"genron";"pidato (seseorang); ekspresi pandangan; diskusi"
"個";"ko ; ka ; tsu ; chi ; di";"counter untuk artikel, counter untuk unit militer, individu ; penghitung untuk sistem penghitungan ichi-ni-san (biasanya tepat sebelum benda yang dihitung); kata benda yang dibaca menggunakan on-yomi-nya ; counter untuk sistem penghitungan hito-futa-mi (membentuk hitotsu, futatsu, mitsu, dan misoji, yasoji, dll.)"
"児";"ko ; yaya ; ji";"anak; remaja; pemuda; orang muda (belum dewasa), (seseorang) anak; keturunan, muda (hewan), wanita muda, cabang, minat, bagian baru, pemain yang bukan dealer (dalam kartu, mahjong, dll.), telur burung, -er (seringkali wanita muda), geisha muda ; Sayang; anak ; anak; anak laki-laki, saya"
"恋する";"koisuru";"jatuh cinta (dengan); mencintai"
"甲";"kou ; kan ; kinoe ; yoroi ; kabuto";"tempurung; cangkang, peringkat pertama; kelas A, punggung kaki; punggung tangan, pihak A (misalnya dalam kontrak); pihak Pertama; penggugat (label dalam dokumen hukum) ; rentang treble (dalam musik Jepang); nada tinggi ; tanda pertama kalender Cina ; baju zirah ; helm (pejuang); topi baja"
"校";"kou";"bukti sekolah, (buku, dokumen, dll.); counter untuk bukti"
"好意";"koui";"kebaikan; keramahan, niat baik; kasih sayang; menyukai (untuk seseorang); Cinta"
"行為";"koui";"bertindak; akta; mengadakan"
"行員";"kouin";"pegawai bank"
"交易";"koueki";"berdagang; perdagangan"
"公演";"kouen";"pertunjukan publik, pameran di luar negeri"
"後悔";"koukai";"menyesali; tobat; rasa bersalah"
"公開";"koukai";"pembukaan untuk umum; membuat tersedia untuk umum; dipajang; memamerkan; pertunjukan (pertunjukan, film, dll.); mengadakan (wawancara, dll.)"
"航海";"koukai";"pelayaran (laut); navigasi; pelayaran; jalan"
"工学";"kougaku";"rekayasa"
"皇居";"koukyo ; kougyo";"Istana Kekaisaran (Jepang); kediaman kekaisaran"
"好況";"koukyou";"kondisi sejahtera; perekonomian yang sehat"
"抗議";"kougi";"protes; keberatan"
"興業";"kougyou";"promosi industri; peresmian perusahaan industri baru"
"鉱業";"kougyou";"industri pertambangan"
"高原";"kougen";"dataran tinggi; dataran"
"こうこう";"koukou";"berbakti, menunjukkan pengabdian (kepada seseorang) ; pelayaran; navigasi ; SMA ; ayah (almarhum) dari kaisar saat ini ; sekolah teknik yang lebih tinggi ; bagian terdalam dari tubuh (di mana penyakit tidak dapat diobati) ; sayuran acar ; kesatuan seksual ; batang; milikku; lubang ; berani; gelombang (air) ; ini dan itu ; bunyi bel atau lonceng ; plester (jenis perban) ; terang (khususnya bulan), luas dan kosong ; orang yg belum berpengalaman; usia muda dan kurangnya pengalaman ; keburu; bergegas; gelisah ; pangeran dan marquise; tuan feodal yang hebat ; kepala lubang; kepalaku ; pintu masuk pelabuhan ; cemerlang; terang; mempesona ; rongga mulut; mulut ; mengambil lapangan terlebih dahulu, lalu memukul yang kedua ; klausa terakhir, konsekuen (dari suatu rasio); istilah terakhir"
"考古学";"koukogaku";"arkeologi"
"交互";"kougo";"bergantian; saling; timbal-balik"
"工作";"kousaku";"kerajinan tangan, pekerjaan; konstruksi; manufaktur, manuver"
"耕作";"kousaku";"penanaman; pertanian"
"鉱山";"kouzan";"milikku (bijih)"
"講習";"koushuu";"kursus pendek; pelatihan"
"交渉";"koushou";"negosiasi; diskusi, koneksi"
"高尚";"koushou";"tinggi; bangsawan; Dihilangkan; canggih"
"行進";"koushin";"berbaris; Parade"
"香辛料";"koushinryou";"membumbui; rempah-rempah; bumbu"
"口述";"koujutsu";"dikte; pernyataan lisan"
"控除";"koujo";"pengurangan; pengurangan (misalnya pajak); subsidi"
"向上";"koujou";"ketinggian; bangkit; peningkatan; kemajuan"
"降水";"kousui";"curah hujan; pengendapan"
"洪水";"kouzui";"banjir"
"公然";"kouzen";"membuka; publik; resmi; terbuka"
"抗争";"kousou";"sengketa; perlawanan"
"構想";"kousou";"rencana; merencanakan; ide; pembuahan; penglihatan; skema"
"拘束";"kousoku";"larangan; pengekangan; mengikat; paksaan"
"後退";"koutai";"mundur; jatuh kembali; bergerak mundur; membalikkan; kemunduran; retraksi, resesi; memudar, spasi mundur (kunci)"
"光沢";"koutaku";"kecemerlangan; Polandia; kilau; hasil akhir mengkilap (dari foto)"
"公団";"koudan";"perusahaan publik, perumahan umum"
"好調";"kouchou";"baik; menjanjikan; memuaskan; dalam kondisi yang baik"
"口頭";"koutou";"lisan; pembebasan bersyarat"
"講読";"koudoku";"membaca; terjemahan"
"購読";"koudoku";"membeli dan membaca (buku, majalah, dll); berlangganan (termasuk langganan gratis); mengambil (misalnya koran)"
"購入";"kounyuu";"pembelian; membeli"
"公認";"kounin";"pengakuan resmi; otorisasi; lisensi; akreditasi"
"光熱費";"kounetsuhi";"biaya bahan bakar dan penerangan; biaya panas dan listrik; tagihan energi; biaya utilitas"
"荒廃";"kouhai";"menghancurkan; penghancuran; limbah; membusuk"
"購買";"koubai";"pengadaan; pembelian; membeli, toko sekolah; mengurung; kantin sekolah; toko selip"
"好評";"kouhyou";"penerimaan yang baik; reputasi baik; kepopuleran"
"交付";"koufu";"pengiriman; penerbitan; menyerahkan; pemberian"
"降伏";"koufuku";"kapitulasi; menyerah; penyerahan, hasil"
"興奮";"koufun";"kegembiraan; stimulasi; agitasi; gairah"
"公募";"koubo";"daya tarik publik (misalnya untuk kontribusi); penawaran umum (surat berharga); iklan publik (dari sebuah postingan); rekrutmen terbuka"
"巧妙";"koumyou";"berbakat; mahir; cerdik; cekatan"
