"かたづける";"katadukeru";"untuk merapikan; untuk menertibkan; untuk meluruskan; untuk menyingkirkan, untuk menyelesaikan (masalah); untuk menghapus (sengketa), untuk menyelesaikan; untuk mengakhiri sesuatu, untuk menikahkan (misalnya anak perempuan), untuk menyingkirkan seseorang; untuk menabrak seseorang"
"かちょう";"kachou";"manajer bagian; kepala Seksi ; pembobotan (rata-rata); kejengkelan ; kawat nyamuk ; bumbu kimia ; tanda-tanda ramalan ; nada yang bagus ; terdengar ; kepala keluarga; ibu pemimpin keluarga ; bunga dan burung"
"かっこう";"kakkou";"keturunan (khususnya dalam bermain ski); meluncur ke bawah, menurun (balapan ski) ; membentuk; angka; sikap; pose, penampilan, keadaan; situasi, cocok; bugar; masuk akal, tentang ; blastokel; rongga segmentasi ; setiap sekolah ; setiap baris ; burung kukuk biasa (Cuculus canorus) ; setiap item; setiap klausa ; uskup"
"かつ";"katsu";"Dan; lebih-lebih lagi; di samping itu; sebaik; dan yang lebih penting lagi; pada saat yang sama ; untuk menang; untuk memperoleh kemenangan ; haus ; hidup; kehidupan, seni resusitasi judo, aksi; aktivitas ; seruan digunakan untuk memarahi praktisi (dalam Zen), memarahi atau mengancam dengan teriakan ; nila tua (hampir hitam), kain kasar ; mencakup, merangkul, melampirkan ; haus, kering; kerinduan, pinus ; mengikis ; tombak kerajaan ; tombak, ketuk atau serang dengan ringan ; mengapa, bagaimana, kapan ; lebar ; licik ; smilax cina ; sejenis siput ; kalajengking ; kosong"
"かない";"kanai";"istri (saya), di dalam rumah; keluarga seseorang"
"かなしい";"kanashii";"sedih; menderita; tidak bahagia, sedih; menyedihkan; tercela"
"かならず";"kanarazu";"selalu; tanpa terkecuali; perlu; tentu; tanpa kegagalan; secara positif"
"かのじょ";"kanojo";"dia; pacarnya"
"かべ";"kabe";"dinding; partisi, penghalang; rintangan, Rasi bintang "Dinding" Cina (salah satu dari 28 rumah besar)"
"かまう";"kamau";"dalam pikiran; untuk peduli; untuk dikhawatirkan; untuk mempertimbangkan, menjadi suatu masalah; penting; untuk menciptakan ketidaknyamanan, untuk menemani; untuk peduli; untuk menjaga; untuk menghibur; memperhatikan; menghabiskan waktu bersama, mengganggu; ikut campur, menggoda, mengusir; melarang"
"かみ";"kami";"bumbu; penyedap, tambahan; penyertaan; mempertimbangkan ; kertas ; hulu (sungai); aliran atas, atas; bagian atas; bagian atas (tubuh), lama, awal; orang pertama, orang berpangkat tinggi (misalnya kaisar), pemerintahan; istana kekaisaran, ibukota kekaisaran (yaitu Kyoto); wilayah ibu kota (yaitu Kansai); wilayah (atau arah) istana kekaisaran, kepala (meja), istri; nyonya (dari sebuah restoran) ; Tuhan; dewa; keilahian; roh; kami, luar biasa; fantastis, Kaisar (Jepang), guntur ; rambut (di kepala) ; menakjubkan; fantastis; luar biasa ; direktur (tertinggi dari empat posisi administratif sistem ritsuryō); ketua ; direktur (gubernur provinsi di bawah sistem ritsuryō) ; rasa lezat ; di atas"
"かむ";"kamu";"menggigit, mengunyah; untuk menggerogoti; untuk mengunyah, untuk meraba-raba kata-kata seseorang (khususnya saat bermain, siaran, dll.); untuk goyah dengan kata-kata seseorang; gagap; tergagap, menabrak (misalnya ombak); untuk menerobos ke (pantai), untuk mengikat (roda gigi, ritsleting, dll.); untuk bertautan; untuk berkumpul, untuk terlibat dalam, untuk meyakinkan; membujuk ; untuk meniup (hidung seseorang) ; urusan keluarga; bisnis keluarga, pengurus yang bertanggung jawab atas urusan keluarga samurai (abad pertengahan) ; bersifat ketuhanan; saleh ; tidak rata, menggigit, tidak setuju"
"通う";"kayou";"untuk pergi ke dan dari (suatu tempat); untuk bolak-balik antara; untuk berlari di antara (misalnya bus, kereta api, dll.); untuk berjalan antara, untuk pergi ke (sekolah, bekerja, dll.); untuk menghadiri; untuk bepergian; sering, bersirkulasi (misalnya darah, listrik); untuk dikomunikasikan (misalnya pemikiran), menyerupai"
"かれ";"kare";"Dia, pacar ; parit, kanal, kunci"
"かれら";"karera";"mereka"
"かわく";"kawaku";"menjadi haus; merasa haus, haus; mendambakan ; menjadi kering ; haus, kering; kerinduan, pinus"
"代わり";"kawari ; gawari";"pengganti; penggantian; menggantikan; mengganti, pengganti; wakil; bergantian; lega; penerus, kompensasi; menukarkan; kembali, bantuan lainnya; Bantuan kedua; detik; isi ulang, program yang akan datang ; pengganti..."
"かわる";"kawaru";"Untuk mengganti; untuk diubah; untuk memvariasikan, untuk berpindah ke, menjadi berbeda; menjadi tidak biasa ; untuk berhasil; untuk meringankan; untuk menggantikan, menggantikan; untuk menggantikan; untuk mengambil alih; untuk mewakili; menyerahkan (telepon), untuk ditukar; untuk mengubah (tempat dengan); untuk menukar ; berulang kali, sering"
"間";"kan ; aida ; awai ; ma ; ken ; hazama ; hasama";"selang; jangka waktu, antara; di antara; antar-, peluang bagus; kesempatan, keterasingan; perselisihan, mata-mata; agen rahasia ; ruang (antara); celah; selang; jarak; regangan, jangka waktu (selama, sementara); durasi; interval, antara (dua pihak atau benda), di antara (kelompok), hubungan (antara); hubungan, titik tengah; rata-rata; setengah jalan; jalan tengah, karena ; waktu; jeda, ruang, ruangan ; ken (6 shaku, sekitar 1,818 m), penghitung yang digunakan untuk menghitung jarak antar pilar ; selang; ruang angkasa; celah; ambang batas, lembah; jurang, celah (di dinding); crenel; lubang tali"
"考える";"kangaeru";"untuk memikirkan (tentang, tentang); untuk memikirkan; untuk merenungkan; untuk merenungkan (pada); untuk bermeditasi (pada), untuk mempertimbangkan; untuk diingat; untuk memungkinkan, berpikir (itu); percaya; untuk memegang (pandangan); untuk menilai; untuk menyimpulkan; mencurigai, bermaksud (melakukan); untuk memikirkan (melakukan); merencanakan, memprediksi; untuk mengantisipasi; untuk mengharapkan; untuk membayangkan, untuk menghasilkan; untuk memikirkan; untuk merancang, untuk mempertimbangkan (sebagai); untuk menganggap (sebagai); untuk melihat (sebagai); untuk mengambil; untuk melihat"
"かんけい";"kankei";"hubungan; koneksi, partisipasi; keterlibatan; kekhawatiran, pengaruh; efek, hubungan seksual, berkaitan dengan; terhubung dengan ; kembali ke istana (biasanya permaisuri, putra mahkota, dll.) ; garing; singkat; pendek; meluangkan ; jenis kapal perang, model kapal perang ; rancangan jahat; rencana licik; merencanakan"
"かんごふ";"kangofu";"(perempuan) perawat"
"かんたん";"kantan";"kekaguman; rasa takjub; heran ; sederhana; mudah; tidak rumit, singkat; cepat; lampu ; hati dan kandung empedu; batin seseorang ; jangkrik pohon (Oecanthus longicauda) ; ujung alat musik tiup"
"気";"ki ; ge ; gi ; ke";"roh; pikiran; hati, alam; disposisi, motivasi; niat, suasana hati; perasaan, suasana; suasana hati ; tampak; memberikan penampilan; memberikan seseorang perasaan ; -seperti alam; -seperti disposisi; temperamen -ish ; tanda; indikasi; jejak; menyentuh; perasaan, entah bagaimana; untuk beberapa alasan; sepertinya begitu"
"きかい";"kikai";"peluang ; mesin; mekanisme, instrumen; alat; aparat ; pemecahan; menghancurkan; merusak, rusak; sedang hancur; dihancurkan; menjadi usang ; aneh; luar biasa; memalukan; gaib ; dunia perjalanan; dunia shogi; berputar-putar; lingkaran shogi"
"きけん";"kiken";"bahaya, risiko ; abstain (dari pemungutan suara); pelepasan (suatu hak); penarikan (dari kontes) ; pendapat Anda (yang terhormat). ; suasana ; orang yang terhormat"
"聞こえる";"kikoeru";"untuk didengar; agar dapat didengar; untuk mencapai telinga, bersuara (seperti); untuk tampil (sebagai), menjadi terkenal, menerima (perkataan seseorang); menyetujui; untuk mengerti"
"きしゃ";"kisha";"kereta api (khususnya kereta jarak jauh), kereta uap ; reporter; wartawan ; sedekah ; kembali ke kantor ; perusahaanmu, kuilmu ; menembak sambil menunggang kuda; panahan berkuda"
"きせつ";"kisetsu";"musim; waktu dalam setahun ; trakeotomi ; teori aneh; teori liar ; didirikan; yang ada"
"きそく";"kisoku";"aturan; peraturan ; belenggu; pengekangan ; pernafasan ; kemampuan penuh"
"きっと";"kitto";"pasti; niscaya; hampir pasti; kemungkinan besar (misalnya 90 persen), tegas; parah, tidak kendur; kaku; kencang, tiba-tiba; segera"
"きぬ";"kinu";"sutra ; pakaian; garmen; gaun ; sutra halus"
"きびしい";"kibishii";"berat; ketat; kaku; royal; tanpa henti, sulit (untuk dilakukan); sulit; rumit, intens (misalnya dingin); keras (cuaca); buruk"
"気分";"kibun";"merasa; suasana hati"
"きまる";"kimaru";"untuk diputuskan; harus diselesaikan; untuk diperbaiki; untuk diatur, tidak berubah; menjadi sama (seperti biasa); untuk diperbaiki; untuk ditetapkan, menjadi aturan tetap; untuk ditakdirkan; menjadi konvensi; menjadi kebiasaan; menjadi pengetahuan umum, untuk dilaksanakan dengan baik (tentang manuver dalam olahraga, permainan, dll.); untuk berjalan dengan baik; untuk berhasil; untuk menghubungkan (dari pukulan), agar terlihat bagus (pakaian); terlihat tajam; untuk menjadi bergaya; sesuai dengan yang satu; untuk dipegang (dari tatanan rambut), untuk dipukul dan ditahan (dari pose di kabuki)"
"きみ";"kimi";"sensasi; perasaan, kecenderungan ; Anda; sobat, raja; penggaris; berdaulat; (seseorang) tuan, dia ; kuning; kekuningan ; kuning telur ; (umum) millet (Panicum miliaceum); millet proso"
"きめる";"kimeru";"untuk memutuskan; untuk memilih; untuk menentukan; untuk mengambil keputusan; untuk menyelesaikan; untuk menetapkan hati seseorang; untuk mengatur; untuk menunjuk; untuk memperbaiki, untuk meraih (kemenangan); untuk memutuskan (hasil pertandingan), untuk terus melakukan; untuk melalui dengan, untuk selalu melakukan; telah membuat kebiasaan, menerima begitu saja; untuk berasumsi, berdandan; berpakaian untuk membunuh; berpakaian sampai sembilan, agar berhasil (gerakan dalam olah raga, pose dalam tarian, dll.); berhasil dalam melakukan, melumpuhkan dengan kuncian lengan ganda (dalam sumo, judo, dll.), untuk makan atau minum sesuatu; untuk mengonsumsi obat-obatan terlarang"
"気持ち";"kimochi";"merasa; sensasi; suasana hati; keadaan pikiran, kesiapan; sikap, pikiran; sentimen; pertimbangan; perhatian; terima kasih, sedikit"
"着物";"kimono ; kirumono";"kimono; Pakaian tradisional Jepang (khususnya pakaian panjang penuh), pakaian ; sesuatu untuk dipakai; pakaian"
"きゃく";"kyaku";"tamu; pengunjung, pelanggan; klien; pembelanja; penonton; hadirin; turis; pelancong; penumpang, konter untuk kontainer yang digunakan untuk menjamu tamu ; counter untuk kursi atau tempat duduk ; amandemen (dari ritsuryō) ; tetap saja, tapi; menolak; mundur"
"急";"kyuu";"tiba-tiba; mendadak; tidak terduga, mendesak; menekan, curam; tajam; terjal, cepat, darurat; krisis; bahaya, urgensi; bergegas; tergesa-gesa, (dalam gagaku atau noh) akhir lagu"
"急行";"kyuukou";"bergegas (ke suatu tempat); bergegas, ekspres (kereta api)"
"きょういく";"kyouiku";"pendidikan; sekolah; pelatihan; petunjuk; pengajaran, budaya; penanaman; pendidikan"
"教会";"kyoukai";"gereja; kongregasi"
"きょうそう";"kyousou";"kompetisi; kontes; persaingan; ras, kompetisi (antar organisme atau spesies) ; balapan ; nasib buruk (akibat meramal), wajah jahat ; tumbuh bersama; pengembangan bersama ; lomba layar; balap perahu ; berbadan sehat; kokoh; kuat ; kegilaan; kegembiraan liar"
"きょうみ";"kyoumi";"minat (pada sesuatu); rasa ingin tahu (tentang sesuatu); semangat (untuk)"
"きんじょ";"kinjo";"lingkungan"
"ぎじゅつ";"gijutsu";"teknologi; teknik, teknik; keterampilan, seni; keahlian"
"空気";"kuuki";"udara; suasana, suasana hati; situasi, seseorang tanpa kehadiran; seseorang yang tidak menonjol sama sekali"
"くうこう";"kuukou";"Bandara ; kalpa ketiadaan (kalpa terakhir alam semesta)"
"くさ";"kusa";"rumput; gulma; herba; jerami, ninja, tidak asli; di bawah standar, LOL; ha ha ; eksim ; menyebabkan; benih; asal, variasi; jenis, penghitung untuk varietas ; angelica, jenis iris ; rumput, lapangan berumput ; smilax cina"
"くださる";"kudasaru";"memberi; untuk berunding; untuk menganugerahkan, perbuatan baik untuk seseorang; untuk mewajibkan; untuk mendukung"
"下る";"kudaru ; sagaru";"untuk turun; ke bawah, untuk diturunkan (atas perintah, keputusan, dll.), untuk melewatkan (waktu), untuk menyerah, menjadi kurang dari; menjadi lebih rendah daripada, untuk berlari; mengalami diare, buang air besar (dalam tinja); dikeluarkan dari tubuh, untuk merendahkan diri sendiri; untuk menjadi rendah hati ; untuk turun; ke bawah; terjatuh; untuk menjatuhkan; tenggelam; untuk menurunkan, untuk menggantung; untuk menjuntai, untuk bergerak mundur; untuk mundur; untuk menarik; untuk pensiun, memburuk; untuk jatuh; untuk diturunkan peringkatnya, mendekati masa kini, untuk menuju ke selatan"
"くび";"kubi";"leher, kepala, pemecatan; memulangkan; memecat (dari pekerjaan)"
"くも";"kumo";"awan ; laba-laba"
"くらべる";"kuraberu";"untuk membandingkan; untuk membuat perbandingan, untuk bersaing ; karakter untuk transliterasi"
"くれる";"kureru";"memberi; membiarkan (seseorang) harus, memberi, melakukan untuk seseorang; untuk bersusah payah melakukan, melakukan hal yang merugikan seseorang ; menjadi gelap, untuk mengakhiri (hari, tahun, musim, dll.); untuk mencapai akhir; untuk menutup, untuk tenggelam (misalnya putus asa); tenggelam dalam (misalnya pikiran); untuk diatasi dengan"
"くん";"kun";"bacaan asli bahasa Jepang tentang karakter, ajaran Cina; pelajaran; ajaran seseorang ; Tuan (junior); menguasai; anak laki-laki ; prestasi (khususnya urutan prestasi) ; bau yang menyenangkan; aroma; parfum, tumbuh-tumbuhan yang berbau harum ; sayuran berbau tajam (khususnya bawang putih, bawang merah, daun bawang, daun bawang Cina, bawang putih Jepang), sayuran pedas (khususnya jahe dan merica air) ; perbuatan baik; manfaat; pangkat ; ramuan obat; untuk membakar ; asap, kabut, uap, obat ; membara, berasap, mengoksidasi ; hem, pakaian dalam ; kelaparan"
"ぐあい";"guai";"kondisi; negara, kesehatan; keadaan (kesehatan), cara, keadaan; keberuntungan, wajah; harga diri; kesopanan"
"け";"ke";"rumah (misalnya Tokugawa); keluarga ; rambut, bulu; wol, turun; bulu burung; bulu ; tanda ramalan ; partikel yang menunjukkan bahwa pembicara sedang mencoba mengingat beberapa informasi ; perbedaan (satu sama lain); hal yang berbeda, tidak biasa; luar biasa ; tanda; indikasi; jejak; menyentuh; perasaan, entah bagaimana; untuk beberapa alasan; sepertinya begitu ; aturan; (diperintah) garis, garis (di papan go, papan shogi, dll.) ; kurang substansi dan hanya ada dalam nama saja; sesuatu tanpa substansi ; wadah (khususnya untuk makanan) ; (kering) nasi rebus"
"計画";"keikaku";"rencana; proyek; jadwal; skema; program"
"けいけん";"keiken";"pengalaman ; saleh; taat"
"けいさつ";"keisatsu";"polisi, petugas polisi, kantor polisi"
"けいざい";"keizai";"ekonomi, keuangan; keuangan (seseorang); keadaan keuangan, ekonomis; ekonomi; penghematan ; pelanggaran ringan; pelanggaran kecil; perbuatan kurang baik"
"けが";"kega";"cedera; luka, kesalahan; kecelakaan; kehilangan"
"けしき";"keshiki";"pemandangan; lanskap ; tanda; indikasi"
"けしゴム";"keshigomu";"penghapus; karet"
"けっして";"kesshite";"(tidak pernah; (tidak) dengan cara apapun; (sama sekali tidak"
"けれど";"keredo";"Tetapi; Namun; meskipun"
"けれども";"keredomo";"Tetapi; Namun; meskipun"
"けんか";"kenka";"pertengkaran; ribut; bertarung; bertengkar; perkelahian; argumen ; di prefektur; prefektur ; persembahan bunga; penghormatan bunga; meletakkan bunga ; suspensi (dari mobil) ; bunga prefektur; lambang bunga untuk sebuah prefektur ; saponifikasi; konversi menjadi sabun ; kacang ; harga kepompong"
"研究";"kenkyuu";"belajar; riset; penyelidikan"
"研究室";"kenkyuushitsu";"laboratorium, ruang seminar, kantor profesor"
"見物";"kenbutsu ; mimono";"melihat-lihat; menonton; melihat, wisatawan; pengintai; penonton ; penglihatan; daya tarik; tontonan; sesuatu yang layak dilihat"
"げしゅく";"geshuku";"asrama; penginapan; papan dan penginapan; kamar dan pondokan, kost; rumah penginapan; penginapan"
"げんいん";"gen'in";"menyebabkan; asal; sumber ; pengurangan staf ; anggota yang ada"
"子";"ko ; ne ; shi ; su ; kou ; mi";"anak; remaja; pemuda; orang muda (belum dewasa), (seseorang) anak; keturunan, muda (hewan), wanita muda, cabang, minat, bagian baru, pemain yang bukan dealer (dalam kartu, mahjong, dll.), telur burung, -er (seringkali wanita muda), geisha muda ; Tikus (tanda pertama zodiak Cina), jam Tikus (sekitar tengah malam, 23.00 hingga 01.00, atau 12 tengah malam hingga 02.00), utara, bulan kesebelas kalender lunar ; anak (khususnya laki-laki), viscount, pendiri aliran pemikiran (khususnya Konfusius); master, master dan filsuf (kategorisasi sastra klasik Tiongkok), you, -er (yaitu pria yang menghabiskan seluruh waktunya melakukan...) ; akhiran kehormatan (atau familiar) yang digunakan setelah nama ; anak, minat ; buah; kacang, biji, (dalam kaldu) potongan daging, sayur, dll, isi; zat"
"こう";"kou";"naskah; Versi: kapan; draf ; baja ; tempurung; cangkang, peringkat pertama; kelas A, punggung kaki; punggung tangan, pihak A (misalnya dalam kontrak); pihak Pertama; penggugat (label dalam dokumen hukum) ; merah tua, pemerah pipi; lipstik ; lewat sini; dengan demikian; seperti itu, eh... ; dupa ; anti- ; bangau (khususnya bangau Oriental, Ciconia boyciana) ; pelabuhan ; SMA, SMA ; sungai besar (khususnya Yangtze), Danau Biwa ; yao (garis mewakili yin atau yang yang terdiri dari sepertiga trigram) ; Konstelasi "Leher" Tiongkok (salah satu dari 28 rumah besar) ; ikan, penghitung untuk ikan ; direktur (tertinggi dari empat posisi administratif sistem ritsuryō); ketua ; upeti ; bukti sekolah, (buku, dokumen, dll.); counter untuk bukti ; seperlima malam (kira-kira 2 jam) ; pergi; bepergian; perjalanan, tindakan; aksi, bank, konter untuk bank, konter untuk kelompok atau pesta orang, jenis syair Tiongkok klasik (biasanya sebuah epik dari zaman Tang dan seterusnya), distrik perbelanjaan (dari pedagang serupa; di zaman Sui dan Tang), para pedagang guild (pada periode Tang) ; mulut; ucapan, penghitung untuk orang atau peralatan ; kemampuan; kesuksesan; perbuatan baik, prestasi; akumulasi pengalaman ; pekerja pabrik ; Bagus ; pikir, laporkan penyelidikan seseorang terhadap..., almarhum ayah ; lubang (khususnya tambang) ; invasi; penyerbu ; kekerasan ; kematian (seorang bangsawan, dll.) ; Pertemuan ceramah (Buddha), asosiasi keagamaan, asosiasi gotong royong (yaitu untuk bantuan keuangan) ; rongga ; anak, minat ; belalang padi (dari genus Oxya), belalang; belalang (dari keluarga Catantopidae) ; asosiasi; persekutuan, perubahan (musim, tahun, dsb.) ; Hungaria ; ketrampilan; kepandaian ; angsa, tepat sasaran ; kematian dengan cara digantung (hukuman dalam sistem ritsuryō) ; luas ; menuju, arah, tren ; damai, tenang; bahagia, sehat ; berlayar; menavigasi; kapal, perahu ; membajak, mengolah ; menyerang; mengkritik ; menahan, menyita ; bersedia; menyetujui, mengizinkan ; pinggiran kota; lahan terbuang, ruang terbuka ; menuduh, menuntut; kontrol ; gugup, panik ; ragi ; beli; mempekerjakan ; beruntung; menyayangi, merusak ; luas, hebat ; ini, dengan demikian, itu; untuk memotong; partikel yang tegas ; waktu musim panas; langit; surga ; cerah, mempesona; bergoyang, gemetar ; berkilau ; besar, banyak, luas, melimpah ; cerah, bersinar, bercahaya ; dataran tinggi di sepanjang sungai ; terang, bercahaya; jernih; tua ; rangkaian; luas, ekspansif ; pintu samping kecil; ruangan ; konstan, teratur, persisten ; roh ; berlatih, mengilap, melatih, mengebor, memoles, menyempurnakan ; hambatan nafas (qi) saat mencari pelepasan, varian karakter lain ; jenis yang sama, bandingkan dengan ; tidak sopan, mendesak ; meniru, mengikuti ; disatukan, istana bagian dalam ; lengan depan, lengan atas, bulat ; memukul, menarik, menggasak, mengkritik ; sip, berisik, kwek ; bergema ; mengaum, melolong, menggeram ; panggilan ; Nama keluarga Cina, jahe ; pergaulan, keintiman ; bukit ; pengembaraan ; tidak jelas, pikun, bodoh, bercanda ; takut ; menangis, berduka ; mengangkat ; ketuk, pukul, rap, tombol ; memeriksa, menguji, menyelidiki ; menyerang, memukul ; luas, tidak berharga ; tuas, tiang, linggis, gendong di bahu ; mati (vegetasi) ; air raksa ; kekeruhan, pencampuran ; tiba-tiba, tidak terduga ; terima kasih, hadiah ; monyet ; berkumpul, bertemu, berlindung ; perkakas tertutup ; testis ; tambang, mineral, bijih ; jahitan buta ; bagian dalam tubuh terlalu dalam untuk dijangkau oleh akupunktur ; dubur ; kandung kemih ; tiram ; kebetulan bertemu ; menjadi bingung ; kacang merah kecil ; suara dentingan ; pintu air, kunci ; parit kering ; bersandar pada ; turun, mendarat, tenggorokan, leher ; kue, kue kering ; marquis; yang mulia; daimyo ; musim; cuaca ; kemanjuran; keuntungan; efisiensi; memengaruhi; hasil; kesuksesan ; bakti ; semoga beruntung; harta benda; kebahagiaan, panen; menghasilkan ; 10^32; ratus non-miliar ; ayat; gugus kalimat; item, argumen, istilah (persamaan), tengkuk (leher) ; mencintai ; masalah publik; urusan pemerintahan, pangeran; adipati, tuan, akhiran yang familier atau menghina ; peringkat ke-7; tanda ketujuh kalender Cina ; kalpa (eon, aeon), ko (dalam perjalanan); posisi yang memungkinkan penangkapan abadi dan merebut kembali batu yang sama ; mengemis; untuk bertanya; untuk meminta; untuk mengundang ; Pemerintahan Nasionalis (Tiongkok; misalnya di bawah Kuomintang), kantor provinsi (di bawah sistem ritsuryo); ibukota provinsi"
"こうがい";"kougai";"polusi; gangguan masyarakat; kontaminasi ; pinggiran kota; kawasan pemukiman di pinggiran kota; sabuk komuter ; pencemaran atau kerusakan lingkungan akibat pertambangan ; keluar dari lubang ; jepit rambut ; polusi ringan ; mengganggu orang lain dengan baunya (parfum yang kuat, dll.) ; wabah belalang; kerusakan tanaman oleh belalang ; bencana di masa depan ; kaki angsa, rumput liar; ladang kosong ; kaki angsa, rumput babi ; mengungkapkan (informasi, rahasia, dll); penyingkapan; pemberitaan; membiarkan keluar ; selera ; di luar sekolah; di luar kampus ; garis besar; ringkasan; lambang ; di luar lapangan; di luar lokasi ; kemarahan yang benar; ratapan patriotik; penyesalan ; di luar pelabuhan atau pelabuhan (harbour)"
"こうぎ";"kougi";"protes; keberatan ; kuliah ; keahlian; pengerjaan halus ; aktivitas pasca senggama; permainan setelahnya; pembicaraan bantal ; persahabatan ; istana kekaisaran; pemerintahan shogun; pihak berwajib; urusan publik; resmi ; keadilan; ekuitas ; opini publik; debat publik, hanya melihat; argumen yang adil, konferensi di istana kekaisaran atau keshogunan ; kebaikan; persahabatan; keramahan ; arti luas (misalnya sebuah kata); arti luas ; (kebaikanmu; nikmat (diberikan pada satu) ; persahabatan yang hangat"
"工業";"kougyou";"industri manufaktur"
"高校";"koukou";"SMA"
"高校生";"koukousei";"anak sma"
"工場";"koujou ; kouba";"pabrik; tanaman; bengkel"
"校長";"kouchou";"kepala sekolah"
"こうつう";"koutsuu";"lalu lintas; angkutan; komunikasi; pertukaran (ide, dll.); hubungan ; melakukan dengan baik; makmur"
"こうとうがっこう";"koutougakkou";"SMA"
"こうどう";"koudou";"tindakan; mengadakan; perilaku; mobilisasi ; auditorium; ruang kuliah ; Anda; rumahmu yang indah ; jalan umum; jalan raya, kebenaran; keadilan; jalan yang benar ; terowongan; galeri (penambangan); tingkat; batang; lubang ; bakti ; pemerintahan Kekaisaran yang baik hati; Jalan Kekaisaran ; upacara tradisional mencium dupa ; ekliptika ; kuningan"
"こうむいん";"koumuin";"pegawai pemerintah; pegawai negeri ; petugas kebersihan sekolah"
"こくさい";"kokusai";"utang negara; surat berharga nasional; obligasi pemerintah; sekuritas pemerintah ; hubungan diplomatik internasional"
"心";"kokoro ; shin";"pikiran; jantung; semangat, arti sebuah frasa (teka-teki, dll.) ; jantung; pikiran; roh; daya hidup; kekuatan batin, lubuk hati seseorang; inti (karakter seseorang); alam, pusat; tengah; inti; hati, hati (organ), Rasi bintang "Hati" Cina (salah satu dari 28 rumah besar), teman"
"こしょう";"koshou";"penamaan; memberi nama; denominasi, nominal ; perincian; kegagalan; kesalahan; kecelakaan; rusak, kerusakan; sakit hati, keberatan; protes ; danau; rawa; lahan basah; perairan pedalaman ; merica ; halaman (bangsawan). ; kehadiran ; pinus tua ; lolongan harimau, keluar dan aktif di dunia (pahlawan, dll.) ; nama lama ; membual; berlebihan"
"答";"kotae";"menjawab; membalas; tanggapan, jawaban; larutan; hasil"
"こと";"koto";"kata; komentar; penyataan ; koto (kecapi Jepang dengan 13 senar), alat musik petik, zheng (kecapi Cina); guzheng ; kota Tua; bekas ibu kota ; benda; masalah, insiden; kejadian; peristiwa; sesuatu yang serius; masalah; keadaan krisis, ; situasi; keadaan, pekerjaan; bisnis; urusan, setelah kata yang dapat diubah, menciptakan frasa kata benda yang menunjukkan sesuatu yang tidak dirasa dekat oleh pembicara, nominalisasi akhiran, berpura-pura menjadi...; bermain khayalan..., alias; juga dikenal sebagai; atau dikenal sebagai; atau, kebutuhan; perlu, kamu harus...; Saya menyarankan Anda...; itu penting untuk... ; melakukan perbaikan (misalnya kegagalan); menutup-nutupi (misalnya kesalahan); menutupi ; perbedaan (satu sama lain); hal yang berbeda, tidak biasa; luar biasa ; partikel yang menunjukkan suatu perintah, partikel yang menunjukkan antusiasme yang ringan, partikel yang menunjukkan interogatif yang lembut, partikel yang digunakan untuk melunakkan penilaian atau kesimpulan ; menyukai; mirip dengan; sama dengan"
"小鳥";"kotori";"burung kecil"
"このあいだ";"konoaida";"hari yang lain; akhir-akhir ini; baru-baru ini; selama periode ini, sementara itu"
"このごろ";"konogoro";"hari ini; dewasa ini; saat sekarang; baru-baru ini; akhir-akhir ini"
"こまかい";"komakai";"kecil, baik; menit, kecil; sepele, sensitif; perhatian, hati-hati; hemat; pelit ; kecil; keras, ketat"
"こむ";"komu";"menjadi ramai; untuk dikemas; menjadi padat; untuk berkerumun (dengan) ; menjadi ramai; untuk dikemas; menjadi padat; menjadi berkerumun (dengan), menjadi rumit, untuk dimasuki; untuk dimasukkan ke dalam, menjadi (sepenuhnya), melakukan secara menyeluruh; melakukan secukupnya, tetap (diam, duduk, dsb.); untuk tinggal..."
"こめ";"kome";"(butir sekam) beras, pokok (produk, dll.); kebutuhan ; Gadis kecil ; yang ke-n"
"これから";"korekara";"dari sekarang; sesudah ini; di masa depan, dari sini; dari poin ini"
"こわい";"kowai";"menakutkan; Seram; mengerikan ; keras; kaku, tidak fleksibel; keras kepala, lelah; lusuh"
"こわす";"kowasu";"untuk memecahkan; untuk menghancurkan, untuk menghancurkan; merusak, merusak (tagihan, dll.)"
"こわれる";"kowareru";"untuk dipatahkan; untuk menerobos, gagal; menjadi sia-sia"
"今度";"kondo";"kali ini; sekarang, lain kali; lain waktu; segera, baru-baru ini; akhir-akhir ini; hari yang lain"
"今夜";"kon'ya";"malam ini"
"ごしゅじん";"goshujin";"suami Anda; suaminya"
"ごぞんじ";"gozonji";"mengetahui, (seorang) kenalan"
"ごちそう";"gochisou";"pesta; mentraktir (seseorang), mentraktir (seseorang, misalnya untuk makan)"
"ごみ";"gomi";"sampah; menolak ; lima rasa (manis, asin, pedas, asam, pahit); lima selera; lima rasa, lima rasa (susu dalam berbagai tahap pembuatan ghee: susu segar, krim, susu kental, mentega, dan ghee); lima periode ajaran Buddha ; sedang tertidur dan terjaga"
"ごらんになる";"goranninaru";"untuk melihat; untuk menonton, untuk mencoba"
