"傘";"kasa ; karakasa";"payung, sesuatu yang berbentuk seperti payung atau topi berbentuk kerucut; naungan (dari lampu); tutup jamur; tumpukan ; payung kertas; payung dari bambu dan kertas yang diminyaki"
"嵩";"kasa";"dalam jumlah besar; volume; kuantitas"
"襲";"kasane";"tumpukan; lapisan (misalnya pakaian); set (misalnya kotak); jalur (misalnya batu), penghitung untuk barang-barang yang ditumpuk, ditumpuk (atau berlapis, dll.), lapisan pakaian yang dikenakan di bawah mantel, kombinasi warna yang dihasilkan oleh pelapisan pakaian (warna)"
"飾";"kaza.ru ; kaza.ri ; shoku";"menghiasi; untuk menipu"
"孟";"kashira ; mou ; bou ; myou";"seri pertama; hebat, terkemuka"
"霞";"kasumi";"kabut (khususnya di musim semi); kabut, keremangan (penglihatan)"
"稼";"kase.gu";"menabur gandum; berkas gandum"
"潟";"kata";"laguna, saluran masuk; sungai kecil, pantai pasang surut; dataran pasang surut; tanah air pasang"
"模";"katagi";"blok pencetakan kayu"
"頑";"katakuna";"keras kepala; degil; fanatik"
"刀";"katana ; tou";"pedang (khususnya bermata satu Jepang); katana, pisau bedah, pahat; membakar; uang pengukir, pisau (uang komoditas berbentuk pisau yang digunakan di Tiongkok kuno)"
"塊";"katamari";"gumpalan; massa; bundel; rumpun; cluster, grup; kerumunan, perwujudan (ide, kualitas, perasaan, dll.); pengejawantahan"
"拐";"kataru ; kai";"menculik; berbelok"
"褐";"kachi ; katsu ; kachin";"nila tua (hampir hitam), kain kasar"
"凱";"kachidoki ; yawaragu ; gai ; kai";"berjaya; kemenangan"
"渇";"katsu";"haus"
"喝";"katsu";"seruan digunakan untuk memarahi praktisi (dalam Zen), memarahi atau mengancam dengan teriakan"
"且";"katsu";"Dan; lebih-lebih lagi; di samping itu; sebaik; dan yang lebih penting lagi; pada saat yang sama"
"桂";"katsura ; kei";"katsura (Cercidiphyllum japonicum); Pohon Yudas Jepang ; ksatria"
"糧";"kate ; ryou ; karite";"makanan; bekal, gizi (mental, spiritual, dll); rezeki (misalnya seumur hidup); sumber dorongan"
"廉";"kado ; ren";"mengenakan biaya; alasan; kecurigaan ; murah, murni; jujur"
"哉";"kana";"Bagaimana!; Apa!; Sayang!"
"叶";"kana.eru ; kana.u ; kyou";"untuk menyelaraskan, berima; untuk bersatu; (dipinjam untuk) daun"
"鐘";"kane";"bel (sering kali berupa bel gantung besar); berbunyi"
"樺";"kaba ; kanba ; kaniwa";"birch (khususnya birch putih Jepang)"
"株";"kabu ; shu ; kuize ; kuise ; kabuta";"saham; berbagi, tunggul, (rumpun) akar; tanaman dengan akar atau batang yang menempel, strain (bakteri, dll.), perusahaan saham; perusahaan; kabushiki kaisha; KK, niat baik (suatu usaha); hak istimewa (yang disertai dengan peran), reputasi; kedudukan; popularitas, keahlian seseorang ; tunggul, penghitung pohon ; tunggul, barang tidak berguna ; mempertaruhkan; pos; tumpukan; piket, tunggul"
"壁";"kabe ; heki";"dinding; partisi, penghalang; rintangan, Rasi bintang "Dinding" Cina (salah satu dari 28 rumah besar)"
"窯";"kama";"kompor; perapian; tempat pembakaran"
"鎌";"kama";"sabit, pertanyaan utama; pertanyaan jebakan, rantai-sabit (senjata), tombak dengan bilah melengkung, duri leher angsa dan sambungan tanggam, kebisingan, bagian ikan di sekitar insang"
"雷";"kaminari ; ikazuchi ; ikaduchi ; rai ; narukami";"petir; guruh, dewa guntur; dewa petir, kemarahan"
"亀";"kame";"kura-kura darat; penyu, peminum berat, lambang penyu; penyu mon"
"醸";"kamo.su ; jou";"menyeduh, memfermentasi"
"殻";"kara ; gara ; kaku ; kai";"kerang; sekam; lambung kapal; polong ; tulang ayam (misalnya untuk sup); bangkai ayam, kokas (batubara) berkualitas buruk, sisa; sisa-sisa ; kulit (misalnya kulit elektron) ; telur; kulit telur"
"仮";"kari ; ke";"sementara, fiktif; diasumsikan (nama); alias, hipotesis; teoretis ; kurang substansi dan hanya ada dalam nama saja; sesuatu tanpa substansi"
"刈";"kari";"memotong; klip; mencukur; menuai; memangkas"
"狩";"kari";"berburu, memanen (misalnya beri, buah-buahan); pemetikan; mengumpulkan"
"穫";"karu ; kaku";"panen, potong gandum"
"逓";"kawa.ru ; tagaini ; tei";"serahkan; pengganti"
"迭";"kawaru ; tetsu";"berulang kali, sering"
"棺";"kan ; hitsugi";"peti mati"
"貫";"kan ; nuki";"kan (satuan obs. berat, kira-kira 3,75 kg, 8,3 lb), kan (satuan obs. mata uang, setara dengan 1000 mon pada zaman Edo; kol. 10 mon pada zaman Meiji), penghitung untuk potongan sushi, 10 poin, 12 poin ; potongan melintang (antara pilar, dll); menembus balok pengikat"
"歓";"kan";"sukacita; kenikmatan; kesenangan"
"寛";"kan ; yuta";"lunak; lembut ; santai"
"款";"kan";"judul; menuju; artikel, kebajikan; perasaan ramah"
"勘";"kan";"persepsi; intuisi; Indra keenam"
"艦";"kan";"kapal perang"
"閣";"kannuki ; kaku";"kamar, paviliun; kabinet"
"芳";"kanba.shii ; hou";"harum; berbudi luhur; cantik"
"冠";"kanmuri ; kamuri ; kanburi ; kaburi ; kouburi ; kauburi ; kagafuri";"topi tradisional yang dikenakan oleh pendeta Shinto dan bangsawan, mahkota; coronet, top kanji radikal, ayat pertama haikai, dll., terbaik; tak ada taranya; nama depan; judul; bernama sponsorship suatu program, acara, tim, dll. ; memesan; pangkat"
"賀";"ga";"selamat; perayaan"
"該";"gai";"dikatakan; hal yang dimaksud"
"概";"gai";"penampilan; Lihat; aspek, semangat yang kuat; keberanian"
"街";"gai ; machi";"jalan; seperempat; daerah ; kota; memblokir; lingkungan, pusat kota; jalan utama, jalan, 109,09 m, 0,99 hektar"
"奇";"ki";"aneh; inkonvensional; eksentrik; baru, aneh; angka ganjil"
"紀";"ki";"titik, Nihon-shoki"
"綺";"ki ; kanhata ; kanbata ; kanihata";"kain sutra kepar tipis"
"忌";"ki ; imi";"duka; masa berkabung, peringatan kematian seseorang ; duka; pantangan, tabu, pensucian agama, murni; suci"
"騎";"ki";"counter untuk penunggang kuda"
"軌";"ki";"kebiasaan; lintasan roda, jarak antara dua roda; mengukur"
"樹";"ki";"pohon; belukar; semak, kayu"
"聴";"ki.ku ; yuru.su ; chou ; tei";"dengar, dengarkan; memahami; mematuhi"
"伐";"ki.ru ; somu.ku ; u.tsu ; batsu ; hatsu ; ka ; bochi";"menebang, menundukkan, menyerang"
"蕉";"kiasa ; shou";"pisang; pisang raja"
"菊";"kiku";"krisan (Krisan morifolium)"
"陛";"kizahashi ; hei";"langkah menuju takhta; takhta"
"傷";"kizu";"luka; cedera; memotong; memar; menggores; mengikis; bekas luka, chip; retakan; menggores; nick, cacat; kelemahan; titik lemah, noda (pada reputasi seseorang); aib, (emosional) sakit hati; perasaan terluka"
"創";"kizu";"luka; cedera; memotong; memar; menggores; mengikis; bekas luka, chip; retakan; menggores; nick, cacat; kelemahan; titik lemah, noda (pada reputasi seseorang); aib, (emosional) sakit hati; perasaan terluka"
"鍛";"kita.eru ; tan";"menempa logam; marah, perbaiki"
"吉";"kichi ; kitsu";"nasib baik (khususnya hasil ramalan omikuji); semoga beruntung; keberuntungan, hari yang tidak ditentukan dalam sebulan (digunakan untuk mengaburkan tanggal surat, undangan, dll. ditulis)"
"絹";"kinu";"sutra"
"肝";"kimo";"hati; isi perut, keberanian; roh; memetik; nyali, inti; poin penting; kunci"
"級";"kyuu";"kelas (misalnya sekolah); nilai; pangkat, kyū; kyu; peringkat junior dalam seni bela diri, go, shogi, dll."
"玖";"kyuu ; ku ; kokono";"sembilan; 9"
"挙";"kyo";"tindakan; perilaku; pindah, rekomendasi (seseorang untuk suatu posisi)"
"狂";"kyou";"(sejenis) penggila, seseorang yang memiliki kelainan mental (jenis tertentu)."
"興";"kyou ; okoshi";"minat; hiburan; kesenangan, perbandingan implisit (gaya Shi Jing) ; millet atau kue beras, dipanggang dan dikeraskan dengan sirup pati dan gula (terkadang termasuk kacang tanah, dll.)"
"郷";"kyou ; gou ; sato";"kampung halaman, kota pedesaan (Cina) ; pedesaan, kotapraja dengan 50 rumah (terdiri dari 2-3 lingkungan) ; desa; dusun, pedesaan, rumah (orang tua, dll.); kampung halaman, asal usul seseorang; pendidikan seseorang; masa lalu seseorang"
"凶";"kyou";"nasib buruk, jahat; kejahatan"
"浄";"kiyo.meru ; kiyo.i ; jou ; sei";"murni, bersih, tidak ternoda"
"雰";"kiri ; fun";"suasana; kabut"
"桐";"kiri";"paulownia (Paulownia tomentosa); pohon permaisuri; pohon sarung tangan rubah"
"霧";"kiri";"kabut, semprotan"
"窮";"kiwa.meru ; kiwa.maru ; kiwa.mari ; kiwa.mi ; kyuu ; kyou";"miskin, melarat"
"菌";"kin ; kinoko ; take";"jamur, kuman; bakteri; basil"
"斤";"kin";"kerabat; tajam; satuan berat tradisional, 600g, pon (satuan berat), roti (roti)"
"義";"gi";"moralitas; kebenaran; keadilan; kehormatan (kehormatan), arti, ajaran; doktrin, hubungan tidak kekerabatan (yaitu mertua), prostesis"
"儀";"gi";"upacara, masalah; perselingkuhan, sehubungan dengan; adapun; sebagai kekhawatiran"
"誼";"gi ; yoshibi ; yoshimi";"persahabatan; hubungan persahabatan; koneksi; keintiman"
"吟";"gin";"pembacaan (puisi); nyanyian, komposisi (puisi); puisi tersusun, bentuk puisi klasik Tiongkok, tekanan bunyi dalam lagu noh"
"句";"ku";"bagian (yaitu teks); kalimat; jalan; paragraf, frasa, ayat (dari 5 atau 7 mora dalam puisi Jepang; dari 4, 5, atau 7 karakter dalam puisi Cina), haiku; 17 morae pertama dari sebuah renga, dll., pepatah; idiom; ekspresi"
"悔";"ku.iru ; ku.yamu ; kuya.shii ; kai";"bertobat, menunjukkan penyesalan, penyesalan"
"朽";"ku.chiru ; kyuu";"membusuk, busuk"
"繰";"ku.ru ; sou";"untuk menggulung sutra dari kepompong"
"茎";"kuki ; nakago";"tangkai ; inti, tang (pedang, dll.), tengah sarang kotak"
"括";"kuku.ru ; katsu";"mencakup, merangkul, melampirkan"
"腐";"kusa.ru ; -kusa.ru ; kusa.reru ; kusa.rasu ; kusa.su ; fu";"membusuk, rusak; busuk"
"轄";"kusabi";"baji; sesak; pasak pd as roda; kunci pas, dasi; menjalin kedekatan"
"鎖";"kusari ; jou";"rantai ; kunci; gembok, tablet; permen; pil"
"鯨";"kujira";"paus (Cetacea spp.)"
"楠";"kusunoki";"pohon kapur barus (Cinnamomum camphora); kayu kamper; pohon salam kapur barus"
"崩";"kuzu.reru ; -kuzu.re ; kuzu.su ; hou";"pecah, terpecah, runtuh"
"癖";"kuse ; heki";"kebiasaan (seringkali merupakan kebiasaan buruk, misalnya sifat buruk); kecenderungan, kekhasan; keistimewaan; tingkah laku, lipatan; kerut; keriting; berbelit"
"砕";"kuda.ku ; kuda.keru ; sai";"pecahkan, hancurkan; rusak"
"唇";"kuchibiru";"bibir"
"履";"kutsu";"sepatu; sepatu bot; alas kaki"
"邦";"kuni";"negara; negara bagian, wilayah, pemerintahan nasional; pemerintah pusat, negara asal (yaitu kampung halaman, negara asal), provinsi (Jepang), tanah; bumi"
"衡";"kubiki";"kuk, kendala; penindasan"
"凹";"kubo ; ou";"kosong; rongga; tempat cekung, vagina; alat kelamin wanita ; cekung; kosong"
"阿";"kuma";"sudut; istirahat, teduh; bayangan; area gelap, lingkaran hitam (di bawah mata); cincin gelap, bayangan; gradasi, kumadori; gaya riasan kabuki yang digunakan untuk peran kekerasan ; huruf alfabet Sansekerta pertama, Afrika, Awa (provinsi lama Jepang), diawali pada nama untuk menunjukkan keintiman"
"熊";"kuma";"beruang (mamalia apa pun dari keluarga Ursidae)"
"倉";"kura";"gudang; gudang di bawah tanah; majalah; lumbung padi; turun; tempat penyimpanan; Perbendaharaan; tangga berjalan"
"較";"kura.beru ; kaku ; kou";"membandingkan; secara komparatif, lebih banyak"
"栗";"kuri";"Kastanye Jepang (Castanea crenata)"
"枢";"kururu ; kuroro ; kururi ; toboso ; tomara";"engsel pivot (menggunakan ekstensi di bagian atas dan bawah pintu yang sesuai dengan rongga pada kusen), baut kayu geser (untuk menahan pintu atau jendela tertutup) ; rongga pada kusen pintu yang digunakan sebagai bagian engsel, pintu putar ; ekstensi di bagian atas dan bawah pintu yang masuk ke dalam rongga pada kusen (sebagai bagian dari engsel pivot)"
"玄";"kuro ; kuro.i ; gen";"dalam, mendalam, muskil; KangXi radikal 95"
"黎";"kuro.i ; rei ; ri";"nama belakang; banyak; hitam"
"桑";"kuwa";"pohon Mulberry"
"詳";"kuwa.shii ; tsumabi.raka ; shou";"rinci, lengkap, menyeluruh"
"企";"kuwada.teru ; takura.mu ; ki";"merencanakan proyek; berjinjit"
"愚";"gu";"kebodohan, aku; Saya"
"郡";"gun ; koori";"daerah; kabupaten, distrik (dari 2-20 lingkungan dengan 50 rumah atau kotapraja, pada periode ritsuryo)"
"奎";"kei";"Rasi bintang "Kaki" Tiongkok (salah satu dari 28 rumah besar)"
"刑";"kei";"penalti; kalimat; hukuman"
"系";"kei";"sistem; garis keturunan; kelompok, akibat, sistem (rentang strata yang sesuai dengan periode waktu tertentu), (taksonomi) rangkaian"
"傑";"ketsu";"yang teratas (misalnya sepuluh besar); terbaik"
"距";"kedume ; kyo";"fetlock (kuda, dll.); memacu (ayam, dll); taji ayam; cakar embun (anjing, dll.) ; nektar berbentuk tabung; memacu"
"獣";"kemono ; kedamono ; juu ; shishi";"binatang buas; kasar; satwa ; binatang buas (khususnya yang digunakan untuk diambil dagingnya, seperti babi hutan atau rusa), berburu (hewan seperti babi hutan, rusa, dll.)"
"峻";"kewa.shii ; taka.i ; shun";"tinggi, curam, menjulang tinggi; buritan"
"嵯";"kewashii ; sa";"tinggi, menjulang tinggi; tidak teratur, kasar"
"堅";"ken";"kekuatan; kepadatan; ketegasan, baju besi; baju zirah"
"顕";"ken ; arawa";"paparan; kejelasan, Buddha eksoterik; ajaran Buddha di masyarakat ; terbuka; hanya sedikit; telanjang; yg tak disembunyikan, publik; membuka"
"倹";"ken";"menghemat; penghematan; kebijaksanaan; kesederhanaan"
"兼";"ken";"cum (misalnya kamar tidur sekaligus ruang belajar); memegang kedua peran tersebut (misalnya Perdana Menteri dan Menteri Luar Negeri); Selain itu; secara bersamaan; pada saat yang sama"
"剣";"ken ; tsurugi";"pedang (khususnya pedang besar bermata dua); pedang, bayonet, ilmu pedang, alat penyengat; ovipositor; anak panah"
"圏";"ken";"bola; lingkaran; jangkauan; daerah; kategori blok"
"激";"geki";"sangat; hebatnya; super"
"監";"gen";"divisi administrasi khusus periode Nara untuk wilayah yang berisi sekretaris istana terpisah (Yoshino dan Izumi), ; pejabat tertinggi ketiga di Dazaifu"
"厳";"gen";"ketat; buritan"
"弧";"ko";"busur"
"箇";"ko ; ka ; ji ; tsu ; chi ; di";"counter untuk artikel, counter untuk unit militer, individu ; penghitung untuk sistem penghitungan ichi-ni-san (biasanya tepat sebelum benda yang dihitung); kata benda yang dibaca menggunakan on-yomi-nya ; counter untuk sistem penghitungan hito-futa-mi (membentuk hitotsu, futatsu, mitsu, dan misoji, yasoji, dll.)"
"胡";"ko";"suku barbar di sekitar Tiongkok kuno"
"孤";"ko ; minashigo";"sendirian; kesendirian; kesepian, yatim piatu ; yatim piatu, orang tanpa teman"
"焦";"ko.geru ; ko.gasu ; ko.gareru ; ase.ru ; ji.reru ; ji.rasu ; shou";"terbakar, hangus; cemas, jengkel"
"懲";"ko.riru ; ko.rasu ; ko.rashimeru ; chou";"menghukum, menegur; memperingatkan"
"鯉";"koi";"ikan mas (Cyprinus carpio); ikan koi"
"抗";"kou";"anti-"
"甲";"kou ; kan ; kinoe ; yoroi ; kabuto";"tempurung; cangkang, peringkat pertama; kelas A, punggung kaki; punggung tangan, pihak A (misalnya dalam kontrak); pihak Pertama; penggugat (label dalam dokumen hukum) ; rentang treble (dalam musik Jepang); nada tinggi ; tanda pertama kalender Cina ; baju zirah ; helm (pejuang); topi baja"
"貢";"kou";"upeti"
"坑";"kou";"lubang (khususnya tambang)"
"洪";"kou";"Hungaria"
"巧";"kou";"ketrampilan; kepandaian"
"絞";"kou";"kematian dengan cara digantung (hukuman dalam sistem ritsuryō)"
"侯";"kou";"marquis; yang mulia; daimyo"
"稿";"kou";"naskah; Versi: kapan; draf"
"鋼";"kou ; hagane";"baja"
"肥";"koe";"pupuk; tanah malam; kotoran"
"肪";"koeru ; bou";"lemak hewani"
"酷";"koku";"berat; kasar; ketat; keras; tidak adil"
"是";"koko ; kore ; ze";"Di Sini; tempat ini, titik ini; Di Sini; sekarang, yang lalu... (misalnya tiga tahun); ini yang terakhir..., berikutnya... (misalnya beberapa hari); ini selanjutnya... ; ini; yang ini, orang ini, sekarang; titik ini (dalam waktu), di sini, digunakan untuk menekankan subjek kalimat, I; Saya ; kebenaran; keadilan"
"志";"kokorozashi";"akan; resolusi; maksud; ambisi; tujuan, kebaikan; niat baik; tawaran baik, hadiah (sebagai tanda terima kasih)"
"錯";"kosuri";"gosokan; penggosokan; menggores"
"梢";"kozue";"puncak pohon; ujung cabang"
"殊";"koto ; ke";"perbedaan (satu sama lain); hal yang berbeda, tidak biasa; luar biasa"
"琴";"koto ; kin";"koto (kecapi Jepang dengan 13 senar), alat musik petik, zheng (kecapi Cina); guzheng ; qin (sitar Cina senar 7); guqin"
"拒";"koba.mu ; kyo ; go";"menangkal dengan tangan, bertahan"
"拳";"kobushi ; ken";"tinju ; permainan tangan (misalnya batu-kertas-gunting)"
"翻";"koboshi ; han ; fan";"wadah air limbah (upacara minum teh) ; Han; penggemar; unit yang menggandakan skor tangan"
"駒";"koma";"bidak (dalam shogi, catur, dll.), kuda; foal, bridge (dari biola, dll.)"
"薦";"komo";"tikar anyaman jerami (asal terbuat dari daun padi liar), pengemis, Nasi liar Manchuria (Zizania latifolia)"
"暦";"koyomi ; reki";"kalender; almanak"
"凝";"kori ; shikori";"kekakuan otot (khususnya di bahu), benjolan (di jaringan, khususnya payudara); pembengkakan; pengerasan; lesi, rasa tidak nyaman yang berkepanjangan; rasa gelisah; sisa rasa yang buruk; perasaan tidak menyenangkan"
"之";"kore ; no";"ini; yang ini, orang ini, sekarang; titik ini (dalam waktu), di sini, digunakan untuk menekankan subjek kalimat, I; Saya ; 'S; dari; milik"
"維";"kore";"ini; yang ini, orang ini, sekarang; titik ini (dalam waktu), di sini, digunakan untuk menekankan subjek kalimat, I; Saya"
"惟";"kore";"ini; yang ini, orang ini, sekarang; titik ini (dalam waktu), di sini, digunakan untuk menekankan subjek kalimat, I; Saya"
"壊";"kowa.su ; kowa.reru ; yabu.ru ; kai";"buruk, rusak (ed), rusak, hancur"
"紺";"kon";"biru laut; biru tua"
"后";"go ; kisai ; kisaki";"setelah ; permaisuri; ratu"
"呉";"go";"pergi; kacang kedelai direndam dan dihaluskan hingga menjadi pasta kental (bahan tahu dan susu kedelai) ; Wu (wilayah di Tiongkok, selatan Yangtze bagian bawah), Wu (kerajaan di Tiongkok selama era Lima Dinasti dan Sepuluh Kerajaan; 902-937 M); Wu, Wu Selatan (kerajaan di Tiongkok selama era Tiga Kerajaan; 222-280 M)); Wu Timur; Sun Wu, Wu (kerajaan di Tiongkok selama era Musim Semi dan Musim Gugur; abad ke-11-473 SM)"
"伍";"go ; itsu";"lima; 5 ; perusahaan; kelompok; kelas, pasukan; pangkat; mengajukan"
"碁";"go";"pergi (permainan papan)"
"棋";"go";"pergi (permainan papan)"
"剛";"gou";"kuat; keras; jantan"
"豪";"gou ; era";"kuat; keras; jantan ; luar biasa besar; sangat besar ; Australia"
"獄";"goku ; hitoya";"penjara"
"裂";"sa.ku ; sa.keru ; -gi.re ; retsu";"terbelah, retak, pecah; membelah"
"避";"sa.keru ; yo.keru ; hi";"menghindari; mengesampingkan; melarikan diri; bersembunyi"
"挿";"sa.su ; hasa.mu ; sou";"masukkan, tempelkan; tanaman"
"捺";"sa.su ; o.su ; natsu ; datsu";"untuk menekan kuat-kuat dengan jari"
"載";"sai";"10^44; ratus tredecillion"
"采";"sai ; sae";"dadu; mati, tongkat (perintah)"
"債";"sai";"utang; meminjamkan"
"裁";"sai";"hakim"
"禎";"saiwa.i ; tei";"beruntung, menguntungkan, pertanda baik"
"祉";"saiwai ; shi";"kebahagiaan, berkah, semoga sukses"
"冴";"sae";"jelasnya; kejelasan, keterampilan (keterampilan)"
"遮";"saegi.ru ; sha";"menutupi, melindungi"
"昌";"sakan ; shou";"cahaya matahari; bagus, tepat"
"崎";"saki ; misaki";"semenanjung kecil; tanjung ; tanjung (di pantai)"
"魁";"sakigake";"pelopor; pemimpin; mengambil inisiatif; pertanda; pemberita, memimpin serangan; menyerang di depan orang lain (ke arah musuh)"
"削";"saku";"pesawat; mengasah; mengurangi; mencukur (kulit); mengikis; mencoret"
"策";"saku ; muchi";"rencana; kebijakan; cara; ukuran; tipu; skema, prinsip kelima dari Delapan Prinsip Yong; jentikkan ke kanan ; cambuk; bulu mata; momok, tongkat; tebu; penunjuk"
"桜";"sakura";"pohon ceri; bunga sakura, pembeli palsu; penonton berbayar; penjudi; pengisi kursi, tepuk tangan sewaan, daging kuda"
"笹";"sasa";"rumput bambu; umumnya spesies bambu kecil yang tidak melepaskan sarungnya (misalnya Sasa spp.)"
"授";"sazu.keru ; sazu.karu ; ju";"memberi, mengirimkan"
"誘";"saso.u ; izana.u ; yuu";"membujuk; memandu"
"颯";"sa.tto ; satsu ; sou";"suara angin; suram; melankolis"
"皐";"satsuki ; kou";"dataran tinggi di sepanjang sungai"
"聡";"sato.i ; mimizato.i ; sou";"cerdas, pandai, cemerlang"
"諭";"sato.su ; yu";"menyatakan, menginstruksikan; dekrit"
"悟";"sato.ru ; go";"untuk menangkap, menyadari, menjadi sadar"
"劾";"sabaku ; gai";"memeriksa, mendakwa, menuntut"
"侍";"saburai ; samurai";"prajurit (khususnya pengikut militer daimyo pada zaman Edo); samurai, laki-laki yang hadir (pada orang yang berkedudukan tinggi); gaji"
"妨";"samata.geru ; bou";"mengganggu, merintangi"
"士";"samurai ; shi";"prajurit (khususnya pengikut militer daimyo pada zaman Edo); samurai, laki-laki yang hadir (pada orang yang berkedudukan tinggi); gaji ; laki-laki (khususnya orang yang dihormati), samurai, orang (dalam profesi tertentu, khususnya berlisensi); anggota"
"猿";"saru ; mashira";"monyet (khususnya kera Jepang, Macaca fuscata); kera; primata bukan manusia, orang licik, idiot; udik, baut kayu geser (untuk menutup pintu atau jendela), gesper yang digunakan untuk mengatur ketinggian pengait panci, pelacur pemandian ; monyet (khususnya kera Jepang, Macaca fuscata); kera; primata non-manusia"
"沢";"sawa ; taku";"aliran gunung; lembah, lahan basah; rawa ; anugerah; berkah; kebaikan; keuntungan"
"騒";"sawa.gu ; urei ; sawa.gashii ; sou";"melecehkan, mengganggu"
"障";"sawa.ru ; shou";"memisahkan; tameng; barikade"
"桟";"san ; etsuri ; kakehashi";"bingkai (yaitu pintu geser), potongan melintang; palang, baut kayu geser (untuk menutup pintu atau jendela), anak tangga (tangga) ; selubung (di bawah atap jerami), reng (digunakan sebagai pondasi dinding plesteran lumpur), kasau dekoratif (dari kayu dan bambu bergantian) ; jembatan gantung; jembatan di atas jalan; jembatan sementara, mediasi; perantara"
"燦";"san";"cemerlang; megah"
"惨";"san";"mengerikan"
"酸";"san ; su";"asam, asam; rasa asam ; cuka"
"剤";"zai";"obat-obatan; agen; substansi kimia; obat; dosis"
"詩";"shi ; uta";"puisi; ayat, puisi Cina ; lagu; bernyanyi, puisi klasik Jepang (khususnya tanka), puisi modern"
"氏";"shi ; uji";"Tn; Nyonya; MS; Nona, klan, dia, melawan orang ; nama keluarga; garis keturunan; kelahiran, klan"
"視";"shi";"melihat sebagai...; memperlakukan sebagai...; mengenai sebagai..."
"至";"shi";"ke..."
"嗣";"shi";"suksesi; penerus"
"締";"shi.maru ; shi.mari ; shi.meru ; -shi.me ; -ji.me ; tei";"ikat, gabung, sambungkan; koneksi"
"緊";"shi.meru ; shi.maru ; kin";"tegang, kencang; tegas, aman"
"倖";"shiawa.se ; saiwa.i ; kou";"beruntung; menyayangi, merusak"
"椎";"shii";"pohon beech apa pun dari genus Castanopsis; orang chinquapin; chinkapin"
"虐";"shiita.geru ; gyaku";"kejam, kasar, menindas"
"汐";"shio";"gelombang pasang; arus, air laut, peluang; kebetulan, sup encer ikan atau kerang direbus dalam air laut"
"栞";"shiori";"penanda, buku panduan"
"鹿";"shika ; kasegi ; roku ; shishi ; kanoshishi";"rusa (khususnya rusa sika, Cervus nippon); serviks ; binatang buas (khususnya yang digunakan untuk diambil dagingnya, seperti babi hutan atau rusa), berburu (hewan seperti babi hutan, rusa, dll.) ; daging rusa, rusa"
"敷";"shiki ; jiki";"menyebar; meletakkan; penutup, uang jaminan, kasur Jepang ; akhiran yang menunjukkan ukuran ruangan (mengikuti sejumlah tikar tatami dan meja)"
"頻";"shiki.rini ; hin";"sering, lagi dan lagi"
"茂";"shige.ru ; mo";"tebal, subur, padat; berbakat"
"滋";"shigeru ; ji";"tumbuh, berkembang biak, bertambah; berkembang pesat"
"黙";"shijima";"kesunyian; keheningan; ketenangan"
"舌";"shita";"lidah, benda mirip lidah; genta (dari lonceng); cakar (dari kunci)"
"慕";"shita.u ; bo";"merindukan, menginginkan; mengagumi"
"殉";"shitagau ; jun";"mati demi suatu tujuan, jadilah martir untuk itu"
"陪";"shitagau ; bai";"menemani"
"循";"shitagau ; jun";"mematuhi, mengikuti"
"遵";"shitagau ; jun";"patuhi, ikuti; menghormati"
"征";"shichou";"tangga (dalam perjalanan)"
"垂";"shide";"pita kertas berbentuk zigzag yang sering digunakan untuk menghiasi benda-benda yang berhubungan dengan Shinto, hornbeam (pohon gugur dalam keluarga birch)"
"淑";"shito.yaka ; shuku";"baik, murni, berbudi luhur, menawan"
"凌";"shino.gu ; ryou";"murni; berbudi luhur; menyinggung; menganiaya"
"偲";"shino.bu ; sai";"berbakat; mendesak"
"芝";"shiba";"halaman rumput; merumput; gambut"
"暫";"shibara.ku ; zan";"sementara"
"渋";"shibu";"kakishibu; jus kesemek astringen digunakan sebagai pewarna atau untuk mengolah kayu, kertas, dll."
"搾";"shibo.ru ; saku";"hancurkan dengan tangan, tekan, remas, ekstrak"
"呈";"shimesu ; tei";"kirimkan, tunjukkan; muncul; permohonan"
"霜";"shimo";"embun beku, rambut putih; rambut abu-abu"
"紗";"sha";"(sutra) kain kasa"
"射";"sha";"panahan, pemetaan, peta; morfisme; anak panah"
"赦";"sha";"maaf; amnesti"
"舎";"sha";"pondok; rumah, kost; asrama sekolah, satu hari perjalanan (kurang lebih 12,2 km)"
"酌";"shaku";"menuangkan alkohol, orang yang menuangkan alkohol (khususnya seorang wanita)"
"爵";"shaku ; saku";"jue (kendi anggur Tiongkok kuno berkaki 3, biasanya terbuat dari perunggu), kebangsawanan (gelar turun-temurun yang diberikan oleh kaisar)"
"宗";"shuu ; sou ; mune";"sekte; denominasi, prinsip (dari sekte agama) ; asal; sumber, leluhur yang berbudi luhur ; prinsip; tujuan; tujuan utama; bagian tengah; pilar, makna; inti; melayang; arti, instruksi; pesanan; maksud; harapan"
"臭";"shuu";"-bau; berbau, menampar; mengisyaratkan"
"洲";"shuu ; hiji ; hishi ; su";"negara bagian (AS, Australia, India, Jerman, dll.); provinsi (misalnya Kanada); wilayah (misalnya Swiss); oblast (misalnya Rusia); departemen (misalnya Tiongkok kuno), benua, sayang ; gumuk pasir di tengah laut ; beting; gosong"
"秀";"shuu";"keunggulan; supremasi; perbedaan"
"醜";"shuu ; shiko";"keburukan, malu; aib ; jelek; menjijikkan; hina, tidak layak; tidak penting; hal yang rendah hati, kuat dan menakutkan"
"囚";"shuu";"penjara, tawanan"
"衆";"shuu";"sejumlah besar (orang); keunggulan numerik; massa, orang; rakyat; klik; kelompok"
