"元";"moto ; gen ; yuan";"asal; sumber, basis; dasar; akar, penyebab, bahan; basis; mencampur; stok, sisi (seseorang); lokasi (seseorang), biaya awal (atau modal, pokok, dll.), (tanaman) akar; (pohon) batang, bagian pertama waka, penghitung untuk bilah rumput, batang pohon, dll., dan untuk elang (di elang), pegangan (sumpit, kuas, dll.); pegangan ; tidak diketahui (misalnya dalam persamaan), elemen (dari suatu himpunan), yuan (satuan moneter Tiongkok), Dolar Taiwan baru, Dinasti Yuan (Tiongkok; 1271-1368); Dinasti Yuan; Dinasti Mongol ; mantan; mantan-; masa lalu; satu kali, waktu sebelumnya; masa lalu; keadaan sebelumnya, sebelumnya; semula; sebelum"
"物";"mono ; butsu";"benda; obyek; artikel; hal-hal; substansi, barang seseorang; harta benda; Properti; barang-barang, barang; sesuatu; apa pun; semuanya; tidak ada, kualitas, alasan; cara, digunakan untuk menekankan emosi, penilaian, dll.; digunakan untuk menunjukkan kejadian umum di masa lalu (setelah kata kerja dalam bentuk lampau); digunakan untuk menunjukkan kecenderungan umum; digunakan untuk menunjukkan sesuatu yang seharusnya terjadi, item yang diklasifikasikan sebagai...; item yang berhubungan dengan...; bekerja dalam genre..., penyebab...; menyebabkan..., entah bagaimana; agak; untuk beberapa alasan, sungguh; sungguh-sungguh ; saham; produk, barang curian; menjarah; rampasan"
"者";"mono ; sha";"orang ; orang; -er, ahli; Geisha; pelacur"
"問";"mon ; toi";"counter untuk pertanyaan"
"屋";"ya ; oku";"toko; restoran, seseorang yang menjual (sesuatu) atau bekerja sebagai (sesuatu), seseorang dengan ciri kepribadian (tertentu), rumah, atap ; rumah; bangunan, atap"
"安";"yasu";"murah, ruam; ceroboh; tidak bijaksana; sembrono"
"病";"yamai ; byou ; itazuki ; itatsuki ; itaduki";"penyakit, kebiasaan buruk; kelemahan; kesalahan ; penyakit; -pati ; nyeri; masalah, penyakit"
"有";"yuu";"keberadaan, kepemilikan; memiliki, perseroan terbatas ; bhava (menjadi, keberadaan)"
"夕";"yuu ; shaku";"malam ; shaku; satuan volume tradisional, kira-kira. 18 ml, shaku; satuan luas tradisional, kira-kira. 0,033 meter persegi"
"代";"yo ; dai ; shiro";"dunia; masyarakat; kehidupan publik; seumur hidup, usia; zaman; periode; masa; generasi, memerintah; aturan, waktu, dunia (keberadaan) ; mengenakan biaya; biaya; harga, generasi; usia; (tahun ajaran; kelompok; pemerintahan, era, perwakilan dari; atas nama; untuk (seseorang), nomor switchboard, penghitung untuk usia puluhan tahun, era, dll., penghitung untuk generasi (pewaris takhta, dll.), perusahaan aplikasi proxy, kata ganti ; substitusi, bahan, harga, margin (misalnya untuk stapel, dll.); luas yang dibutuhkan untuk sesuatu, shiro (satuan luas tanah sama dengan seperlima puluh tan; kira-kira 19,83 m.sq.)"
"世";"yo ; sei";"dunia; masyarakat; kehidupan publik; seumur hidup, usia; zaman; periode; masa; generasi, memerintah; aturan, waktu, dunia (keberadaan) ; penghitung untuk generasi, zaman"
"用";"you";"bisnis; tugas; keterlibatan, penggunaan; tujuan, untuk penggunaan...; digunakan untuk...; dibuat untuk..., panggilan alam; pengeluaran"
"夜";"yoru ; ya";"malam, makan malam ; konter untuk malam hari"
"楽";"raku ; gaku";"kenyamanan; kemudahan; lega; (dalam damai; relaksasi, mudah; sederhana; tanpa masalah; tanpa kesulitan, (secara ekonomi) nyaman, raku tembikar, sukha (kebahagiaan) ; musik, musik istana Jepang kuno; gagaku"
"理";"ri ; kotowari";"alasan; prinsip; logika, prinsip umum (sebagai lawan dari fenomena konkret individual), (dalam neo-Konfusianisme) prinsip-prinsip yang mendasari kosmos ; alasan; logika; nalar; cara alami"
"料";"ryou ; hayashi";"biaya; mengenakan biaya; menilai, bahan ; ornamen; perhiasan; dekorasi"
"私";"watashi ; atakushi ; atai ; ate ; washi ; asshi ; wasshi ; wai ; wate ; watai ; watakushi ; wacchi ; warawa";"SAYA ; SAYA; aku, kamu ; urusan pribadi; hal pribadi ; SAYA, pribadi (urusan, dll.); keegoisan, pribadi; keberpihakan, kerahasiaan"
